Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-czhu,Randomise questionnaire elements?,Question Key,Response
11,1729783852731,24/10/2024 15:30:52,1729783851540,-4,24/10/2024 11:30:51,183710,7,questionnaire-wcll,,40891308,rsc1ds92,11932074,,complete,vkqfuc,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,distant-alex-quantised,5
12,1729783852731,24/10/2024 15:30:52,1729783851540,-4,24/10/2024 11:30:51,183710,7,questionnaire-wcll,,40891308,rsc1ds92,11932074,,complete,vkqfuc,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,distant-pat,Disagree
13,1729783852731,24/10/2024 15:30:52,1729783851540,-4,24/10/2024 11:30:51,183710,7,questionnaire-wcll,,40891308,rsc1ds92,11932074,,complete,vkqfuc,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,distant-pat-quantised,2
14,1729783852731,24/10/2024 15:30:52,1729783851540,-4,24/10/2024 11:30:51,183710,7,questionnaire-wcll,,40891308,rsc1ds92,11932074,,complete,vkqfuc,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,understood-alex,Agree
15,1729783852731,24/10/2024 15:30:52,1729783851540,-4,24/10/2024 11:30:51,183710,7,questionnaire-wcll,,40891308,rsc1ds92,11932074,,complete,vkqfuc,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,understood-alex-quantised,4
16,1729783852731,24/10/2024 15:30:52,1729783851540,-4,24/10/2024 11:30:51,183710,7,questionnaire-wcll,,40891308,rsc1ds92,11932074,,complete,vkqfuc,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,understood-pat,Agree
17,1729783852731,24/10/2024 15:30:52,1729783851540,-4,24/10/2024 11:30:51,183710,7,questionnaire-wcll,,40891308,rsc1ds92,11932074,,complete,vkqfuc,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,understood-pat-quantised,4
18,1729783852731,24/10/2024 15:30:52,1729783851540,-4,24/10/2024 11:30:51,183710,7,questionnaire-wcll,,40891308,rsc1ds92,11932074,,complete,vkqfuc,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,different-alex,Agree
19,1729783852731,24/10/2024 15:30:52,1729783851540,-4,24/10/2024 11:30:51,183710,7,questionnaire-wcll,,40891308,rsc1ds92,11932074,,complete,vkqfuc,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,different-alex-quantised,4
20,1729783852731,24/10/2024 15:30:52,1729783851540,-4,24/10/2024 11:30:51,183710,7,questionnaire-wcll,,40891308,rsc1ds92,11932074,,complete,vkqfuc,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,different-pat,Strongly Agree
21,1729783852731,24/10/2024 15:30:52,1729783851541,-4,24/10/2024 11:30:51,183710,7,questionnaire-wcll,,40891308,rsc1ds92,11932074,,complete,vkqfuc,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,different-pat-quantised,5
22,1729783852731,24/10/2024 15:30:52,1729783851541,-4,24/10/2024 11:30:51,183710,7,questionnaire-wcll,,40891308,rsc1ds92,11932074,,complete,vkqfuc,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,chat-again-alex,Neutral
23,1729783852843,24/10/2024 15:30:52,1729783851541,-4,24/10/2024 11:30:51,183710,7,questionnaire-wcll,,40891308,rsc1ds92,11932074,,complete,vkqfuc,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,chat-again-alex-quantised,3
24,1729783852843,24/10/2024 15:30:52,1729783851541,-4,24/10/2024 11:30:51,183710,7,questionnaire-wcll,,40891308,rsc1ds92,11932074,,complete,vkqfuc,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,chat-again-pat,Strongly Agree
25,1729783852843,24/10/2024 15:30:52,1729783851541,-4,24/10/2024 11:30:51,183710,7,questionnaire-wcll,,40891308,rsc1ds92,11932074,,complete,vkqfuc,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,chat-again-pat-quantised,5
26,1729783852843,24/10/2024 15:30:52,1729783851541,-4,24/10/2024 11:30:51,183710,7,questionnaire-wcll,,40891308,rsc1ds92,11932074,,complete,vkqfuc,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,response-1-1,Pat
27,1729783852843,24/10/2024 15:30:52,1729783851541,-4,24/10/2024 11:30:51,183710,7,questionnaire-wcll,,40891308,rsc1ds92,11932074,,complete,vkqfuc,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,response-1-2,Alex
28,1729783852843,24/10/2024 15:30:52,1729783851541,-4,24/10/2024 11:30:51,183710,7,questionnaire-wcll,,40891308,rsc1ds92,11932074,,complete,vkqfuc,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,response-2,Pat was better at talking and didn't seem like he wanted to talk.
29,1729783852843,24/10/2024 15:30:52,1729783851541,-4,24/10/2024 11:30:51,183710,7,questionnaire-wcll,,40891308,rsc1ds92,11932074,,complete,vkqfuc,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,response-3,no
30,1729783852843,24/10/2024 15:30:52,1729783851541,-4,24/10/2024 11:30:51,183710,7,questionnaire-wcll,,40891308,rsc1ds92,11932074,,complete,vkqfuc,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,END QUESTIONNAIRE,94625
1,1729786044268,24/10/2024 16:07:24,1729786044060,-4,24/10/2024 12:07:24,183710,7,questionnaire-wcll,,40892414,yma9bk1n,11932489,,complete,ownsmx,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1200,1920x1073,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,BEGIN QUESTIONNAIRE,
2,1729786226676,24/10/2024 16:10:26,1729786226223,-4,24/10/2024 12:10:26,183710,7,questionnaire-wcll,,40892414,yma9bk1n,11932489,,complete,ownsmx,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1200,1903x1073,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,similar-alex,Disagree
3,1729786227046,24/10/2024 16:10:27,1729786226224,-4,24/10/2024 12:10:26,183710,7,questionnaire-wcll,,40892414,yma9bk1n,11932489,,complete,ownsmx,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1200,1903x1073,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,similar-alex-quantised,2
4,1729786227046,24/10/2024 16:10:27,1729786226224,-4,24/10/2024 12:10:26,183710,7,questionnaire-wcll,,40892414,yma9bk1n,11932489,,complete,ownsmx,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1200,1903x1073,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,similar-pat,Agree
5,1729786227046,24/10/2024 16:10:27,1729786226224,-4,24/10/2024 12:10:26,183710,7,questionnaire-wcll,,40892414,yma9bk1n,11932489,,complete,ownsmx,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1200,1903x1073,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,similar-pat-quantised,4
6,1729786227046,24/10/2024 16:10:27,1729786226224,-4,24/10/2024 12:10:26,183710,7,questionnaire-wcll,,40892414,yma9bk1n,11932489,,complete,ownsmx,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1200,1903x1073,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,enjoy-alex,Agree
7,1729786227046,24/10/2024 16:10:27,1729786226224,-4,24/10/2024 12:10:26,183710,7,questionnaire-wcll,,40892414,yma9bk1n,11932489,,complete,ownsmx,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1200,1903x1073,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,enjoy-alex-quantised,4
8,1729786227046,24/10/2024 16:10:27,1729786226224,-4,24/10/2024 12:10:26,183710,7,questionnaire-wcll,,40892414,yma9bk1n,11932489,,complete,ownsmx,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1200,1903x1073,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,enjoy-pat,Neutral
9,1729786227046,24/10/2024 16:10:27,1729786226224,-4,24/10/2024 12:10:26,183710,7,questionnaire-wcll,,40892414,yma9bk1n,11932489,,complete,ownsmx,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1200,1903x1073,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,enjoy-pat-quantised,3
10,1729786227046,24/10/2024 16:10:27,1729786226225,-4,24/10/2024 12:10:26,183710,7,questionnaire-wcll,,40892414,yma9bk1n,11932489,,complete,ownsmx,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1200,1903x1073,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,distant-alex,Disagree
11,1729786227046,24/10/2024 16:10:27,1729786226225,-4,24/10/2024 12:10:26,183710,7,questionnaire-wcll,,40892414,yma9bk1n,11932489,,complete,ownsmx,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1200,1903x1073,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,distant-alex-quantised,2
12,1729786227046,24/10/2024 16:10:27,1729786226225,-4,24/10/2024 12:10:26,183710,7,questionnaire-wcll,,40892414,yma9bk1n,11932489,,complete,ownsmx,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1200,1903x1073,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,distant-pat,Strongly Disagree
13,1729786227046,24/10/2024 16:10:27,1729786226225,-4,24/10/2024 12:10:26,183710,7,questionnaire-wcll,,40892414,yma9bk1n,11932489,,complete,ownsmx,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1200,1903x1073,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,distant-pat-quantised,1
14,1729786227046,24/10/2024 16:10:27,1729786226225,-4,24/10/2024 12:10:26,183710,7,questionnaire-wcll,,40892414,yma9bk1n,11932489,,complete,ownsmx,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1200,1903x1073,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,understood-alex,Neutral
15,1729786227046,24/10/2024 16:10:27,1729786226225,-4,24/10/2024 12:10:26,183710,7,questionnaire-wcll,,40892414,yma9bk1n,11932489,,complete,ownsmx,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1200,1903x1073,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,understood-alex-quantised,3
16,1729786227046,24/10/2024 16:10:27,1729786226225,-4,24/10/2024 12:10:26,183710,7,questionnaire-wcll,,40892414,yma9bk1n,11932489,,complete,ownsmx,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1200,1903x1073,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,understood-pat,Agree
17,1729786227046,24/10/2024 16:10:27,1729786226225,-4,24/10/2024 12:10:26,183710,7,questionnaire-wcll,,40892414,yma9bk1n,11932489,,complete,ownsmx,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1200,1903x1073,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,understood-pat-quantised,4
18,1729786227046,24/10/2024 16:10:27,1729786226225,-4,24/10/2024 12:10:26,183710,7,questionnaire-wcll,,40892414,yma9bk1n,11932489,,complete,ownsmx,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1200,1903x1073,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,different-alex,Agree
19,1729786227046,24/10/2024 16:10:27,1729786226225,-4,24/10/2024 12:10:26,183710,7,questionnaire-wcll,,40892414,yma9bk1n,11932489,,complete,ownsmx,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1200,1903x1073,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,different-alex-quantised,4
20,1729786227046,24/10/2024 16:10:27,1729786226225,-4,24/10/2024 12:10:26,183710,7,questionnaire-wcll,,40892414,yma9bk1n,11932489,,complete,ownsmx,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1200,1903x1073,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,different-pat,Disagree
21,1729786227046,24/10/2024 16:10:27,1729786226226,-4,24/10/2024 12:10:26,183710,7,questionnaire-wcll,,40892414,yma9bk1n,11932489,,complete,ownsmx,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1200,1903x1073,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,different-pat-quantised,2
22,1729786227046,24/10/2024 16:10:27,1729786226226,-4,24/10/2024 12:10:26,183710,7,questionnaire-wcll,,40892414,yma9bk1n,11932489,,complete,ownsmx,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1200,1903x1073,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,chat-again-alex,Neutral
23,1729786227209,24/10/2024 16:10:27,1729786226226,-4,24/10/2024 12:10:26,183710,7,questionnaire-wcll,,40892414,yma9bk1n,11932489,,complete,ownsmx,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1200,1903x1073,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,chat-again-alex-quantised,3
24,1729786227209,24/10/2024 16:10:27,1729786226226,-4,24/10/2024 12:10:26,183710,7,questionnaire-wcll,,40892414,yma9bk1n,11932489,,complete,ownsmx,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1200,1903x1073,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,chat-again-pat,Agree
25,1729786227209,24/10/2024 16:10:27,1729786226226,-4,24/10/2024 12:10:26,183710,7,questionnaire-wcll,,40892414,yma9bk1n,11932489,,complete,ownsmx,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1200,1903x1073,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,chat-again-pat-quantised,4
26,1729786227209,24/10/2024 16:10:27,1729786226226,-4,24/10/2024 12:10:26,183710,7,questionnaire-wcll,,40892414,yma9bk1n,11932489,,complete,ownsmx,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1200,1903x1073,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,response-1-1,Pat
27,1729786227209,24/10/2024 16:10:27,1729786226226,-4,24/10/2024 12:10:26,183710,7,questionnaire-wcll,,40892414,yma9bk1n,11932489,,complete,ownsmx,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1200,1903x1073,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,response-1-2,Alex
28,1729786227209,24/10/2024 16:10:27,1729786226226,-4,24/10/2024 12:10:26,183710,7,questionnaire-wcll,,40892414,yma9bk1n,11932489,,complete,ownsmx,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1200,1903x1073,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,response-2,"Pat didn't run out of things to talk about, it felt more natural like I was actually talking to a person."
29,1729786227209,24/10/2024 16:10:27,1729786226226,-4,24/10/2024 12:10:26,183710,7,questionnaire-wcll,,40892414,yma9bk1n,11932489,,complete,ownsmx,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1200,1903x1073,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,response-3," Alex just kept asking the same thing about plans for the weekend, which got annoying."
30,1729786227209,24/10/2024 16:10:27,1729786226226,-4,24/10/2024 12:10:26,183710,7,questionnaire-wcll,,40892414,yma9bk1n,11932489,,complete,ownsmx,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1200,1903x1073,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,END QUESTIONNAIRE,182166
1,1729803111471,24/10/2024 20:51:51,1729803110609,-7,24/10/2024 13:51:50,183710,7,questionnaire-wcll,,40898446,6w5shiti,11934547,,complete,hhqyzc,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x929,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,BEGIN QUESTIONNAIRE,
2,1729803209369,24/10/2024 20:53:29,1729803208533,-7,24/10/2024 13:53:28,183710,7,questionnaire-wcll,,40898446,6w5shiti,11934547,,complete,hhqyzc,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x929,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,similar-alex,Agree
3,1729803209562,24/10/2024 20:53:29,1729803208534,-7,24/10/2024 13:53:28,183710,7,questionnaire-wcll,,40898446,6w5shiti,11934547,,complete,hhqyzc,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x929,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,similar-alex-quantised,4
4,1729803209562,24/10/2024 20:53:29,1729803208534,-7,24/10/2024 13:53:28,183710,7,questionnaire-wcll,,40898446,6w5shiti,11934547,,complete,hhqyzc,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x929,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,similar-pat,Neutral
5,1729803209562,24/10/2024 20:53:29,1729803208534,-7,24/10/2024 13:53:28,183710,7,questionnaire-wcll,,40898446,6w5shiti,11934547,,complete,hhqyzc,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x929,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,similar-pat-quantised,3
6,1729803209562,24/10/2024 20:53:29,1729803208534,-7,24/10/2024 13:53:28,183710,7,questionnaire-wcll,,40898446,6w5shiti,11934547,,complete,hhqyzc,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x929,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,enjoy-alex,Agree
7,1729803209562,24/10/2024 20:53:29,1729803208534,-7,24/10/2024 13:53:28,183710,7,questionnaire-wcll,,40898446,6w5shiti,11934547,,complete,hhqyzc,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x929,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,enjoy-alex-quantised,4
8,1729803209562,24/10/2024 20:53:29,1729803208534,-7,24/10/2024 13:53:28,183710,7,questionnaire-wcll,,40898446,6w5shiti,11934547,,complete,hhqyzc,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x929,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,enjoy-pat,Agree
9,1729803209562,24/10/2024 20:53:29,1729803208534,-7,24/10/2024 13:53:28,183710,7,questionnaire-wcll,,40898446,6w5shiti,11934547,,complete,hhqyzc,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x929,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,enjoy-pat-quantised,4
10,1729803209562,24/10/2024 20:53:29,1729803208534,-7,24/10/2024 13:53:28,183710,7,questionnaire-wcll,,40898446,6w5shiti,11934547,,complete,hhqyzc,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x929,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,distant-alex,Disagree
11,1729803209562,24/10/2024 20:53:29,1729803208534,-7,24/10/2024 13:53:28,183710,7,questionnaire-wcll,,40898446,6w5shiti,11934547,,complete,hhqyzc,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x929,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,distant-alex-quantised,2
12,1729803209562,24/10/2024 20:53:29,1729803208534,-7,24/10/2024 13:53:28,183710,7,questionnaire-wcll,,40898446,6w5shiti,11934547,,complete,hhqyzc,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x929,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,distant-pat,Agree
