Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-czhu,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
5,1729780514959,24/10/2024 14:35:14,1729766114959,-4,24/10/2024 06:35:14,183710,7,questionnaire-2qbv,,40889711,nbh95l6d,11931864,,complete,njqrmt,,computer,Desktop or Laptop,Windows 10,Firefox 131.0,1366x768,1366x643,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1729780514959,24/10/2024 14:35:14,1729766114959,-4,24/10/2024 06:35:14,183710,7,questionnaire-2qbv,,40889711,nbh95l6d,11931864,,complete,njqrmt,,computer,Desktop or Laptop,Windows 10,Firefox 131.0,1366x768,1366x643,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,,,,,info,,END,23871,,,,
1,1729782215335,24/10/2024 15:03:35,1729767815335,-4,24/10/2024 07:03:35,183710,7,questionnaire-2qbv,,40890460,rsc1ds92,11932074,,complete,vkqfuc,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x911,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,,,,,info,,BEGIN,,,,,
2,1729782221798,24/10/2024 15:03:41,1729767821798,-4,24/10/2024 07:03:41,183710,7,questionnaire-2qbv,,40890460,rsc1ds92,11932074,,complete,vkqfuc,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x911,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,Page 1,4txcqs,1,What is your age?,response,value,45,,,Number Entry,3,object-4
3,1729782221798,24/10/2024 15:03:41,1729767821798,-4,24/10/2024 07:03:41,183710,7,questionnaire-2qbv,,40890460,rsc1ds92,11932074,,complete,vkqfuc,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x911,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,Page 1,4txcqs,1,What is your gender?,response,value,Male,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1729782221798,24/10/2024 15:03:41,1729767821798,-4,24/10/2024 07:03:41,183710,7,questionnaire-2qbv,,40890460,rsc1ds92,11932074,,complete,vkqfuc,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x911,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,Page 1,4txcqs,1,What is your gender?,response,quantised,1,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1729782221798,24/10/2024 15:03:41,1729767821798,-4,24/10/2024 07:03:41,183710,7,questionnaire-2qbv,,40890460,rsc1ds92,11932074,,complete,vkqfuc,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x911,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1729782221799,24/10/2024 15:03:41,1729767821799,-4,24/10/2024 07:03:41,183710,7,questionnaire-2qbv,,40890460,rsc1ds92,11932074,,complete,vkqfuc,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x911,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,,,,,info,,END,6430,,,,
1,1729783923259,24/10/2024 15:32:03,1729765923259,-5,24/10/2024 05:32:03,183710,7,questionnaire-2qbv,,40891382,d9d5uv49,11932374,,complete,jrgfxb,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x919,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,,,,,info,,BEGIN,,,,,
2,1729783940326,24/10/2024 15:32:20,1729765940326,-5,24/10/2024 05:32:20,183710,7,questionnaire-2qbv,,40891382,d9d5uv49,11932374,,complete,jrgfxb,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x919,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your age?,response,value,39,,,Number Entry,3,object-4
3,1729783940326,24/10/2024 15:32:20,1729765940326,-5,24/10/2024 05:32:20,183710,7,questionnaire-2qbv,,40891382,d9d5uv49,11932374,,complete,jrgfxb,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x919,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your gender?,response,value,Male,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1729783940326,24/10/2024 15:32:20,1729765940326,-5,24/10/2024 05:32:20,183710,7,questionnaire-2qbv,,40891382,d9d5uv49,11932374,,complete,jrgfxb,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x919,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your gender?,response,quantised,1,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1729783940326,24/10/2024 15:32:20,1729765940326,-5,24/10/2024 05:32:20,183710,7,questionnaire-2qbv,,40891382,d9d5uv49,11932374,,complete,jrgfxb,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x919,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1729783940327,24/10/2024 15:32:20,1729765940327,-5,24/10/2024 05:32:20,183710,7,questionnaire-2qbv,,40891382,d9d5uv49,11932374,,complete,jrgfxb,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x919,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,,,,,info,,END,17001,,,,
1,1729783931188,24/10/2024 15:32:11,1729758731188,-7,24/10/2024 01:32:11,183710,7,questionnaire-2qbv,,40891383,lhvxggcx,11932375,,complete,chosgo,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1542x811,1536x806,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,,,,,info,,BEGIN,,,,,
2,1729783946615,24/10/2024 15:32:26,1729758746615,-7,24/10/2024 01:32:26,183710,7,questionnaire-2qbv,,40891383,lhvxggcx,11932375,,complete,chosgo,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1542x811,1536x806,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your age?,response,value,45,,,Number Entry,3,object-4
3,1729783946615,24/10/2024 15:32:26,1729758746615,-7,24/10/2024 01:32:26,183710,7,questionnaire-2qbv,,40891383,lhvxggcx,11932375,,complete,chosgo,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1542x811,1536x806,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your gender?,response,value,Male,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1729783946615,24/10/2024 15:32:26,1729758746615,-7,24/10/2024 01:32:26,183710,7,questionnaire-2qbv,,40891383,lhvxggcx,11932375,,complete,chosgo,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1542x811,1536x806,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your gender?,response,quantised,1,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1729783946616,24/10/2024 15:32:26,1729758746616,-7,24/10/2024 01:32:26,183710,7,questionnaire-2qbv,,40891383,lhvxggcx,11932375,,complete,chosgo,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1542x811,1536x806,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1729783946616,24/10/2024 15:32:26,1729758746616,-7,24/10/2024 01:32:26,183710,7,questionnaire-2qbv,,40891383,lhvxggcx,11932375,,complete,chosgo,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1542x811,1536x806,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,,,,,info,,END,15354,,,,
1,1729784091218,24/10/2024 15:34:51,1729758891218,-7,24/10/2024 01:34:51,183710,7,questionnaire-2qbv,,40891474,0okugcap,11932406,,complete,eosydd,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1873x909,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,,,,,info,,BEGIN,,,,,
2,1729784104843,24/10/2024 15:35:04,1729758904843,-7,24/10/2024 01:35:04,183710,7,questionnaire-2qbv,,40891474,0okugcap,11932406,,complete,eosydd,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1873x909,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,Page 1,4txcqs,1,What is your age?,response,value,44,,,Number Entry,3,object-4
3,1729784104843,24/10/2024 15:35:04,1729758904843,-7,24/10/2024 01:35:04,183710,7,questionnaire-2qbv,,40891474,0okugcap,11932406,,complete,eosydd,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1873x909,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,Page 1,4txcqs,1,What is your gender?,response,value,Female,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1729784104843,24/10/2024 15:35:04,1729758904843,-7,24/10/2024 01:35:04,183710,7,questionnaire-2qbv,,40891474,0okugcap,11932406,,complete,eosydd,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1873x909,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,Page 1,4txcqs,1,What is your gender?,response,quantised,2,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1729784104844,24/10/2024 15:35:04,1729758904844,-7,24/10/2024 01:35:04,183710,7,questionnaire-2qbv,,40891474,0okugcap,11932406,,complete,eosydd,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1873x909,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1729784104844,24/10/2024 15:35:04,1729758904844,-7,24/10/2024 01:35:04,183710,7,questionnaire-2qbv,,40891474,0okugcap,11932406,,complete,eosydd,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1873x909,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,,,,,info,,END,13590,,,,
1,1729784369836,24/10/2024 15:39:29,1729769969836,-4,24/10/2024 07:39:29,183710,7,questionnaire-2qbv,,40891643,yma9bk1n,11932489,,complete,ownsmx,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1200,1920x1073,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,,,,,info,,BEGIN,,,,,
2,1729784392563,24/10/2024 15:39:52,1729769992563,-4,24/10/2024 07:39:52,183710,7,questionnaire-2qbv,,40891643,yma9bk1n,11932489,,complete,ownsmx,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1200,1920x1073,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,Page 1,4txcqs,1,What is your age?,response,value,44,,,Number Entry,3,object-4
3,1729784392563,24/10/2024 15:39:52,1729769992563,-4,24/10/2024 07:39:52,183710,7,questionnaire-2qbv,,40891643,yma9bk1n,11932489,,complete,ownsmx,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1200,1920x1073,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,Page 1,4txcqs,1,What is your gender?,response,value,Female,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1729784392563,24/10/2024 15:39:52,1729769992563,-4,24/10/2024 07:39:52,183710,7,questionnaire-2qbv,,40891643,yma9bk1n,11932489,,complete,ownsmx,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1200,1920x1073,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,Page 1,4txcqs,1,What is your gender?,response,quantised,2,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1729784392564,24/10/2024 15:39:52,1729769992564,-4,24/10/2024 07:39:52,183710,7,questionnaire-2qbv,,40891643,yma9bk1n,11932489,,complete,ownsmx,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1200,1920x1073,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1729784392564,24/10/2024 15:39:52,1729769992564,-4,24/10/2024 07:39:52,183710,7,questionnaire-2qbv,,40891643,yma9bk1n,11932489,,complete,ownsmx,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1200,1920x1073,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,,,,,info,,END,22679,,,,
1,1729784439946,24/10/2024 15:40:39,1729770039946,-4,24/10/2024 07:40:39,183710,7,questionnaire-2qbv,,40891690,xhe80z3q,11932513,,complete,iwfeho,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1440x900,1440x731,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,,,,,info,,BEGIN,,,,,
2,1729784509291,24/10/2024 15:41:49,1729770109291,-4,24/10/2024 07:41:49,183710,7,questionnaire-2qbv,,40891690,xhe80z3q,11932513,,complete,iwfeho,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1440x900,1440x731,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your age?,response,value,42,,,Number Entry,3,object-4
3,1729784509292,24/10/2024 15:41:49,1729770109292,-4,24/10/2024 07:41:49,183710,7,questionnaire-2qbv,,40891690,xhe80z3q,11932513,,complete,iwfeho,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1440x900,1440x731,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your gender?,response,value,Female,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1729784509292,24/10/2024 15:41:49,1729770109292,-4,24/10/2024 07:41:49,183710,7,questionnaire-2qbv,,40891690,xhe80z3q,11932513,,complete,iwfeho,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1440x900,1440x731,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your gender?,response,quantised,2,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1729784509292,24/10/2024 15:41:49,1729770109292,-4,24/10/2024 07:41:49,183710,7,questionnaire-2qbv,,40891690,xhe80z3q,11932513,,complete,iwfeho,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1440x900,1440x731,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1729784509292,24/10/2024 15:41:49,1729770109292,-4,24/10/2024 07:41:49,183710,7,questionnaire-2qbv,,40891690,xhe80z3q,11932513,,complete,iwfeho,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1440x900,1440x731,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,,,,,info,,END,69308,,,,
1,1729785453458,24/10/2024 15:57:33,1729767453458,-5,24/10/2024 05:57:33,183710,7,questionnaire-2qbv,,40892147,dftetr0c,11932694,,complete,ufodyb,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 103.0.0.0,1280x800,1280x632,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,,,,,info,,BEGIN,,,,,
2,1729785475277,24/10/2024 15:57:55,1729767475277,-5,24/10/2024 05:57:55,183710,7,questionnaire-2qbv,,40892147,dftetr0c,11932694,,complete,ufodyb,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 103.0.0.0,1280x800,1280x632,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your age?,response,value,25,,,Number Entry,3,object-4
3,1729785475277,24/10/2024 15:57:55,1729767475277,-5,24/10/2024 05:57:55,183710,7,questionnaire-2qbv,,40892147,dftetr0c,11932694,,complete,ufodyb,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 103.0.0.0,1280x800,1280x632,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your gender?,response,value,Female,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1729785475278,24/10/2024 15:57:55,1729767475278,-5,24/10/2024 05:57:55,183710,7,questionnaire-2qbv,,40892147,dftetr0c,11932694,,complete,ufodyb,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 103.0.0.0,1280x800,1280x632,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your gender?,response,quantised,2,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1729785475278,24/10/2024 15:57:55,1729767475278,-5,24/10/2024 05:57:55,183710,7,questionnaire-2qbv,,40892147,dftetr0c,11932694,,complete,ufodyb,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 103.0.0.0,1280x800,1280x632,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1729785475278,24/10/2024 15:57:55,1729767475278,-5,24/10/2024 05:57:55,183710,7,questionnaire-2qbv,,40892147,dftetr0c,11932694,,complete,ufodyb,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 103.0.0.0,1280x800,1280x632,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,,,,,info,,END,21708,,,,
1,1729786125883,24/10/2024 16:08:45,1729768125883,-5,24/10/2024 06:08:45,183710,7,questionnaire-2qbv,,40892460,3pzr3rh2,11932801,,complete,lelirx,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1600x900,1600x739,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,,,,,info,,BEGIN,,,,,
2,1729786141527,24/10/2024 16:09:01,1729768141527,-5,24/10/2024 06:09:01,183710,7,questionnaire-2qbv,,40892460,3pzr3rh2,11932801,,complete,lelirx,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1600x900,1600x739,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your age?,response,value,45,,,Number Entry,3,object-4
3,1729786141527,24/10/2024 16:09:01,1729768141527,-5,24/10/2024 06:09:01,183710,7,questionnaire-2qbv,,40892460,3pzr3rh2,11932801,,complete,lelirx,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1600x900,1600x739,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your gender?,response,value,Female,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1729786141527,24/10/2024 16:09:01,1729768141527,-5,24/10/2024 06:09:01,183710,7,questionnaire-2qbv,,40892460,3pzr3rh2,11932801,,complete,lelirx,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1600x900,1600x739,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your gender?,response,quantised,2,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1729786141528,24/10/2024 16:09:01,1729768141528,-5,24/10/2024 06:09:01,183710,7,questionnaire-2qbv,,40892460,3pzr3rh2,11932801,,complete,lelirx,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1600x900,1600x739,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1729786141528,24/10/2024 16:09:01,1729768141528,-5,24/10/2024 06:09:01,183710,7,questionnaire-2qbv,,40892460,3pzr3rh2,11932801,,complete,lelirx,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1600x900,1600x739,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,,,,,info,,END,15539,,,,
1,1729800839197,24/10/2024 20:13:59,1729775639197,-7,24/10/2024 06:13:59,183710,7,questionnaire-2qbv,,40897672,p9peib86,11934473,,complete,fsmjzq,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1366x768,1081x765,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,,,,,info,,BEGIN,,,,,
2,1729800933571,24/10/2024 20:15:33,1729775733571,-7,24/10/2024 06:15:33,183710,7,questionnaire-2qbv,,40897672,p9peib86,11934473,,complete,fsmjzq,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1366x768,1081x765,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your age?,response,value,38,,,Number Entry,3,object-4
3,1729800933571,24/10/2024 20:15:33,1729775733571,-7,24/10/2024 06:15:33,183710,7,questionnaire-2qbv,,40897672,p9peib86,11934473,,complete,fsmjzq,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1366x768,1081x765,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your gender?,response,value,Female,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1729800933571,24/10/2024 20:15:33,1729775733571,-7,24/10/2024 06:15:33,183710,7,questionnaire-2qbv,,40897672,p9peib86,11934473,,complete,fsmjzq,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1366x768,1081x765,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your gender?,response,quantised,2,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1729800933571,24/10/2024 20:15:33,1729775733571,-7,24/10/2024 06:15:33,183710,7,questionnaire-2qbv,,40897672,p9peib86,11934473,,complete,fsmjzq,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1366x768,1081x765,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
