Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-czhu,Randomise questionnaire elements?,Question Key,Response
11,1729814864417,25/10/2024 00:07:44,1729814863720,-7,24/10/2024 17:07:43,183710,7,questionnaire-cq39,,40902763,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,BFI44,3,A_1AlexExt_2PatInt,No,response-5-quantised,2
12,1729814864417,25/10/2024 00:07:44,1729814863720,-7,24/10/2024 17:07:43,183710,7,questionnaire-cq39,,40902763,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,BFI44,3,A_1AlexExt_2PatInt,No,response-6,Disagree strongly
13,1729814864417,25/10/2024 00:07:44,1729814863720,-7,24/10/2024 17:07:43,183710,7,questionnaire-cq39,,40902763,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,BFI44,3,A_1AlexExt_2PatInt,No,response-6-quantised,1
14,1729814864417,25/10/2024 00:07:44,1729814863720,-7,24/10/2024 17:07:43,183710,7,questionnaire-cq39,,40902763,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,BFI44,3,A_1AlexExt_2PatInt,No,response-7,Agree a little
15,1729814864417,25/10/2024 00:07:44,1729814863720,-7,24/10/2024 17:07:43,183710,7,questionnaire-cq39,,40902763,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,BFI44,3,A_1AlexExt_2PatInt,No,response-7-quantised,4
16,1729814864417,25/10/2024 00:07:44,1729814863720,-7,24/10/2024 17:07:43,183710,7,questionnaire-cq39,,40902763,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,BFI44,3,A_1AlexExt_2PatInt,No,response-8,Agree a little
17,1729814864417,25/10/2024 00:07:44,1729814863720,-7,24/10/2024 17:07:43,183710,7,questionnaire-cq39,,40902763,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,BFI44,3,A_1AlexExt_2PatInt,No,response-8-quantised,4
18,1729814864417,25/10/2024 00:07:44,1729814863720,-7,24/10/2024 17:07:43,183710,7,questionnaire-cq39,,40902763,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,BFI44,3,A_1AlexExt_2PatInt,No,response-9,Disagree a little
19,1729814864417,25/10/2024 00:07:44,1729814863721,-7,24/10/2024 17:07:43,183710,7,questionnaire-cq39,,40902763,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,BFI44,3,A_1AlexExt_2PatInt,No,response-9-quantised,2
20,1729814864417,25/10/2024 00:07:44,1729814863721,-7,24/10/2024 17:07:43,183710,7,questionnaire-cq39,,40902763,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,BFI44,3,A_1AlexExt_2PatInt,No,response-10,Neither agree nor disagree
21,1729814864417,25/10/2024 00:07:44,1729814863721,-7,24/10/2024 17:07:43,183710,7,questionnaire-cq39,,40902763,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,BFI44,3,A_1AlexExt_2PatInt,No,response-10-quantised,3
22,1729814864417,25/10/2024 00:07:44,1729814863721,-7,24/10/2024 17:07:43,183710,7,questionnaire-cq39,,40902763,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,BFI44,3,A_1AlexExt_2PatInt,No,response-11,Agree strongly
23,1729814864617,25/10/2024 00:07:44,1729814863721,-7,24/10/2024 17:07:43,183710,7,questionnaire-cq39,,40902763,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,BFI44,3,A_1AlexExt_2PatInt,No,response-11-quantised,5
24,1729814864617,25/10/2024 00:07:44,1729814863721,-7,24/10/2024 17:07:43,183710,7,questionnaire-cq39,,40902763,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,BFI44,3,A_1AlexExt_2PatInt,No,response-12,Disagree a little
25,1729814864617,25/10/2024 00:07:44,1729814863721,-7,24/10/2024 17:07:43,183710,7,questionnaire-cq39,,40902763,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,BFI44,3,A_1AlexExt_2PatInt,No,response-12-quantised,2
26,1729814864617,25/10/2024 00:07:44,1729814863721,-7,24/10/2024 17:07:43,183710,7,questionnaire-cq39,,40902763,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,BFI44,3,A_1AlexExt_2PatInt,No,response-13,Agree strongly
27,1729814864617,25/10/2024 00:07:44,1729814863721,-7,24/10/2024 17:07:43,183710,7,questionnaire-cq39,,40902763,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,BFI44,3,A_1AlexExt_2PatInt,No,response-13-quantised,5
28,1729814864617,25/10/2024 00:07:44,1729814863721,-7,24/10/2024 17:07:43,183710,7,questionnaire-cq39,,40902763,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,BFI44,3,A_1AlexExt_2PatInt,No,response-14,Agree a little
29,1729814864617,25/10/2024 00:07:44,1729814863721,-7,24/10/2024 17:07:43,183710,7,questionnaire-cq39,,40902763,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,BFI44,3,A_1AlexExt_2PatInt,No,response-14-quantised,4
30,1729814864617,25/10/2024 00:07:44,1729814863721,-7,24/10/2024 17:07:43,183710,7,questionnaire-cq39,,40902763,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,BFI44,3,A_1AlexExt_2PatInt,No,response-15,Neither agree nor disagree
31,1729814864617,25/10/2024 00:07:44,1729814863721,-7,24/10/2024 17:07:43,183710,7,questionnaire-cq39,,40902763,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,BFI44,3,A_1AlexExt_2PatInt,No,response-15-quantised,3
32,1729814864617,25/10/2024 00:07:44,1729814863721,-7,24/10/2024 17:07:43,183710,7,questionnaire-cq39,,40902763,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,BFI44,3,A_1AlexExt_2PatInt,No,response-16,Neither agree nor disagree
33,1729814864617,25/10/2024 00:07:44,1729814863721,-7,24/10/2024 17:07:43,183710,7,questionnaire-cq39,,40902763,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,BFI44,3,A_1AlexExt_2PatInt,No,response-16-quantised,3
34,1729814864617,25/10/2024 00:07:44,1729814863721,-7,24/10/2024 17:07:43,183710,7,questionnaire-cq39,,40902763,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,BFI44,3,A_1AlexExt_2PatInt,No,response-17,Agree a little
35,1729814864617,25/10/2024 00:07:44,1729814863721,-7,24/10/2024 17:07:43,183710,7,questionnaire-cq39,,40902763,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,BFI44,3,A_1AlexExt_2PatInt,No,response-17-quantised,4
36,1729814864617,25/10/2024 00:07:44,1729814863722,-7,24/10/2024 17:07:43,183710,7,questionnaire-cq39,,40902763,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,BFI44,3,A_1AlexExt_2PatInt,No,response-18,Disagree a little
37,1729814864617,25/10/2024 00:07:44,1729814863722,-7,24/10/2024 17:07:43,183710,7,questionnaire-cq39,,40902763,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,BFI44,3,A_1AlexExt_2PatInt,No,response-18-quantised,2
38,1729814864617,25/10/2024 00:07:44,1729814863722,-7,24/10/2024 17:07:43,183710,7,questionnaire-cq39,,40902763,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,BFI44,3,A_1AlexExt_2PatInt,No,response-19,Agree a little
39,1729814864617,25/10/2024 00:07:44,1729814863722,-7,24/10/2024 17:07:43,183710,7,questionnaire-cq39,,40902763,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,BFI44,3,A_1AlexExt_2PatInt,No,response-19-quantised,4
40,1729814864617,25/10/2024 00:07:44,1729814863722,-7,24/10/2024 17:07:43,183710,7,questionnaire-cq39,,40902763,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,BFI44,3,A_1AlexExt_2PatInt,No,response-20,Agree a little
41,1729814864617,25/10/2024 00:07:44,1729814863722,-7,24/10/2024 17:07:43,183710,7,questionnaire-cq39,,40902763,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,BFI44,3,A_1AlexExt_2PatInt,No,response-20-quantised,4
42,1729814864617,25/10/2024 00:07:44,1729814863722,-7,24/10/2024 17:07:43,183710,7,questionnaire-cq39,,40902763,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,BFI44,3,A_1AlexExt_2PatInt,No,response-21,Disagree strongly
43,1729814864807,25/10/2024 00:07:44,1729814863722,-7,24/10/2024 17:07:43,183710,7,questionnaire-cq39,,40902763,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,BFI44,3,A_1AlexExt_2PatInt,No,response-21-quantised,1
44,1729814864807,25/10/2024 00:07:44,1729814863722,-7,24/10/2024 17:07:43,183710,7,questionnaire-cq39,,40902763,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,BFI44,3,A_1AlexExt_2PatInt,No,response-22,Agree strongly
45,1729814864807,25/10/2024 00:07:44,1729814863722,-7,24/10/2024 17:07:43,183710,7,questionnaire-cq39,,40902763,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,BFI44,3,A_1AlexExt_2PatInt,No,response-22-quantised,5
46,1729814864807,25/10/2024 00:07:44,1729814863722,-7,24/10/2024 17:07:43,183710,7,questionnaire-cq39,,40902763,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,BFI44,3,A_1AlexExt_2PatInt,No,response-23,Disagree strongly
47,1729814864807,25/10/2024 00:07:44,1729814863722,-7,24/10/2024 17:07:43,183710,7,questionnaire-cq39,,40902763,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,BFI44,3,A_1AlexExt_2PatInt,No,response-23-quantised,1
48,1729814864807,25/10/2024 00:07:44,1729814863723,-7,24/10/2024 17:07:43,183710,7,questionnaire-cq39,,40902763,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,BFI44,3,A_1AlexExt_2PatInt,No,response-24,Neither agree nor disagree
49,1729814864807,25/10/2024 00:07:44,1729814863723,-7,24/10/2024 17:07:43,183710,7,questionnaire-cq39,,40902763,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,BFI44,3,A_1AlexExt_2PatInt,No,response-24-quantised,3
50,1729814864807,25/10/2024 00:07:44,1729814863723,-7,24/10/2024 17:07:43,183710,7,questionnaire-cq39,,40902763,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,BFI44,3,A_1AlexExt_2PatInt,No,response-25,Disagree a little
51,1729814864807,25/10/2024 00:07:44,1729814863723,-7,24/10/2024 17:07:43,183710,7,questionnaire-cq39,,40902763,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,BFI44,3,A_1AlexExt_2PatInt,No,response-25-quantised,2
52,1729814864807,25/10/2024 00:07:44,1729814863723,-7,24/10/2024 17:07:43,183710,7,questionnaire-cq39,,40902763,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,BFI44,3,A_1AlexExt_2PatInt,No,response-26,Disagree a little
53,1729814864807,25/10/2024 00:07:44,1729814863723,-7,24/10/2024 17:07:43,183710,7,questionnaire-cq39,,40902763,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,BFI44,3,A_1AlexExt_2PatInt,No,response-26-quantised,2
54,1729814864807,25/10/2024 00:07:44,1729814863723,-7,24/10/2024 17:07:43,183710,7,questionnaire-cq39,,40902763,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,BFI44,3,A_1AlexExt_2PatInt,No,response-27,Agree a little
55,1729814864807,25/10/2024 00:07:44,1729814863723,-7,24/10/2024 17:07:43,183710,7,questionnaire-cq39,,40902763,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,BFI44,3,A_1AlexExt_2PatInt,No,response-27-quantised,4
56,1729814864807,25/10/2024 00:07:44,1729814863724,-7,24/10/2024 17:07:43,183710,7,questionnaire-cq39,,40902763,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,BFI44,3,A_1AlexExt_2PatInt,No,response-28,Agree strongly
57,1729814864807,25/10/2024 00:07:44,1729814863724,-7,24/10/2024 17:07:43,183710,7,questionnaire-cq39,,40902763,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,BFI44,3,A_1AlexExt_2PatInt,No,response-28-quantised,5
58,1729814864807,25/10/2024 00:07:44,1729814863724,-7,24/10/2024 17:07:43,183710,7,questionnaire-cq39,,40902763,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,BFI44,3,A_1AlexExt_2PatInt,No,response-29,Agree a little
59,1729814864807,25/10/2024 00:07:44,1729814863724,-7,24/10/2024 17:07:43,183710,7,questionnaire-cq39,,40902763,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,BFI44,3,A_1AlexExt_2PatInt,No,response-29-quantised,4
60,1729814864807,25/10/2024 00:07:44,1729814863724,-7,24/10/2024 17:07:43,183710,7,questionnaire-cq39,,40902763,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,BFI44,3,A_1AlexExt_2PatInt,No,response-30,Agree a little
61,1729814864807,25/10/2024 00:07:44,1729814863724,-7,24/10/2024 17:07:43,183710,7,questionnaire-cq39,,40902763,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,BFI44,3,A_1AlexExt_2PatInt,No,response-30-quantised,4
62,1729814864807,25/10/2024 00:07:44,1729814863724,-7,24/10/2024 17:07:43,183710,7,questionnaire-cq39,,40902763,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,BFI44,3,A_1AlexExt_2PatInt,No,response-31,Agree a little
63,1729814865018,25/10/2024 00:07:45,1729814863724,-7,24/10/2024 17:07:43,183710,7,questionnaire-cq39,,40902763,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,BFI44,3,A_1AlexExt_2PatInt,No,response-31-quantised,4
64,1729814865018,25/10/2024 00:07:45,1729814863724,-7,24/10/2024 17:07:43,183710,7,questionnaire-cq39,,40902763,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,BFI44,3,A_1AlexExt_2PatInt,No,response-32,Agree a little
65,1729814865018,25/10/2024 00:07:45,1729814863725,-7,24/10/2024 17:07:43,183710,7,questionnaire-cq39,,40902763,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,BFI44,3,A_1AlexExt_2PatInt,No,response-32-quantised,4
66,1729814865018,25/10/2024 00:07:45,1729814863725,-7,24/10/2024 17:07:43,183710,7,questionnaire-cq39,,40902763,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,BFI44,3,A_1AlexExt_2PatInt,No,response-33,Neither agree nor disagree
67,1729814865018,25/10/2024 00:07:45,1729814863725,-7,24/10/2024 17:07:43,183710,7,questionnaire-cq39,,40902763,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,BFI44,3,A_1AlexExt_2PatInt,No,response-33-quantised,3
68,1729814865018,25/10/2024 00:07:45,1729814863725,-7,24/10/2024 17:07:43,183710,7,questionnaire-cq39,,40902763,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,BFI44,3,A_1AlexExt_2PatInt,No,response-34,Disagree a little
69,1729814865018,25/10/2024 00:07:45,1729814863725,-7,24/10/2024 17:07:43,183710,7,questionnaire-cq39,,40902763,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,BFI44,3,A_1AlexExt_2PatInt,No,response-34-quantised,2
70,1729814865018,25/10/2024 00:07:45,1729814863725,-7,24/10/2024 17:07:43,183710,7,questionnaire-cq39,,40902763,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,BFI44,3,A_1AlexExt_2PatInt,No,response-35,Agree a little
71,1729814865018,25/10/2024 00:07:45,1729814863725,-7,24/10/2024 17:07:43,183710,7,questionnaire-cq39,,40902763,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,BFI44,3,A_1AlexExt_2PatInt,No,response-35-quantised,4
72,1729814865018,25/10/2024 00:07:45,1729814863725,-7,24/10/2024 17:07:43,183710,7,questionnaire-cq39,,40902763,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,BFI44,3,A_1AlexExt_2PatInt,No,response-36,Agree strongly
73,1729814865018,25/10/2024 00:07:45,1729814863726,-7,24/10/2024 17:07:43,183710,7,questionnaire-cq39,,40902763,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,BFI44,3,A_1AlexExt_2PatInt,No,response-36-quantised,5
74,1729814865018,25/10/2024 00:07:45,1729814863726,-7,24/10/2024 17:07:43,183710,7,questionnaire-cq39,,40902763,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,BFI44,3,A_1AlexExt_2PatInt,No,response-37,Agree a little
75,1729814865018,25/10/2024 00:07:45,1729814863726,-7,24/10/2024 17:07:43,183710,7,questionnaire-cq39,,40902763,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,BFI44,3,A_1AlexExt_2PatInt,No,response-37-quantised,4
76,1729814865018,25/10/2024 00:07:45,1729814863726,-7,24/10/2024 17:07:43,183710,7,questionnaire-cq39,,40902763,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,BFI44,3,A_1AlexExt_2PatInt,No,response-38,Agree a little
77,1729814865018,25/10/2024 00:07:45,1729814863726,-7,24/10/2024 17:07:43,183710,7,questionnaire-cq39,,40902763,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,BFI44,3,A_1AlexExt_2PatInt,No,response-38-quantised,4
78,1729814865018,25/10/2024 00:07:45,1729814863726,-7,24/10/2024 17:07:43,183710,7,questionnaire-cq39,,40902763,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,BFI44,3,A_1AlexExt_2PatInt,No,response-39,Neither agree nor disagree
79,1729814865018,25/10/2024 00:07:45,1729814863726,-7,24/10/2024 17:07:43,183710,7,questionnaire-cq39,,40902763,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,BFI44,3,A_1AlexExt_2PatInt,No,response-39-quantised,3
80,1729814865018,25/10/2024 00:07:45,1729814863726,-7,24/10/2024 17:07:43,183710,7,questionnaire-cq39,,40902763,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,BFI44,3,A_1AlexExt_2PatInt,No,response-40,Neither agree nor disagree
81,1729814865018,25/10/2024 00:07:45,1729814863727,-7,24/10/2024 17:07:43,183710,7,questionnaire-cq39,,40902763,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x911,,,,BFI44,3,A_1AlexExt_2PatInt,No,response-40-quantised,3
