Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-czhu,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
2,1725638264576,06/09/2024 15:57:44,1725623864576,-4,06/09/2024 07:57:44,183710,6,questionnaire-2qbv,,39925004,xv0fwlsq,11671818,,complete,ehniil,,computer,Desktop or Laptop,Linux x86_64,Chrome 128.0.0.0,384x857,980x2006,,,0,welcomeAndConsent,1,B_1PatExt_2AlexInt,Page 1,4txcqs,1,What is your age?,response,value,33,,,Number Entry,3,object-4
3,1725638264576,06/09/2024 15:57:44,1725623864576,-4,06/09/2024 07:57:44,183710,6,questionnaire-2qbv,,39925004,xv0fwlsq,11671818,,complete,ehniil,,computer,Desktop or Laptop,Linux x86_64,Chrome 128.0.0.0,384x857,980x2006,,,0,welcomeAndConsent,1,B_1PatExt_2AlexInt,Page 1,4txcqs,1,What is your gender?,response,value,Female,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1725638264577,06/09/2024 15:57:44,1725623864577,-4,06/09/2024 07:57:44,183710,6,questionnaire-2qbv,,39925004,xv0fwlsq,11671818,,complete,ehniil,,computer,Desktop or Laptop,Linux x86_64,Chrome 128.0.0.0,384x857,980x2006,,,0,welcomeAndConsent,1,B_1PatExt_2AlexInt,Page 1,4txcqs,1,What is your gender?,response,quantised,2,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1725638264577,06/09/2024 15:57:44,1725623864577,-4,06/09/2024 07:57:44,183710,6,questionnaire-2qbv,,39925004,xv0fwlsq,11671818,,complete,ehniil,,computer,Desktop or Laptop,Linux x86_64,Chrome 128.0.0.0,384x857,980x2006,,,0,welcomeAndConsent,1,B_1PatExt_2AlexInt,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1725638264578,06/09/2024 15:57:44,1725623864578,-4,06/09/2024 07:57:44,183710,6,questionnaire-2qbv,,39925004,xv0fwlsq,11671818,,complete,ehniil,,computer,Desktop or Laptop,Linux x86_64,Chrome 128.0.0.0,384x857,980x2006,,,0,welcomeAndConsent,1,B_1PatExt_2AlexInt,,,,,info,,END,,,,,
1,1725725375607,07/09/2024 16:09:35,1725700175607,-7,07/09/2024 02:09:35,183710,6,questionnaire-2qbv,,39938286,fyhookof,11674631,,complete,dmpzjl,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1663x903,,,0,welcomeAndConsent,1,B_1PatExt_2AlexInt,,,,,info,,BEGIN,,,,,
2,1725725448223,07/09/2024 16:10:48,1725700248223,-7,07/09/2024 02:10:48,183710,6,questionnaire-2qbv,,39938286,fyhookof,11674631,,complete,dmpzjl,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1663x903,,,0,welcomeAndConsent,1,B_1PatExt_2AlexInt,Page 1,4txcqs,1,What is your age?,response,value,49,,,Number Entry,3,object-4
3,1725725448223,07/09/2024 16:10:48,1725700248223,-7,07/09/2024 02:10:48,183710,6,questionnaire-2qbv,,39938286,fyhookof,11674631,,complete,dmpzjl,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1663x903,,,0,welcomeAndConsent,1,B_1PatExt_2AlexInt,Page 1,4txcqs,1,What is your gender?,response,value,Female,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1725725448223,07/09/2024 16:10:48,1725700248223,-7,07/09/2024 02:10:48,183710,6,questionnaire-2qbv,,39938286,fyhookof,11674631,,complete,dmpzjl,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1663x903,,,0,welcomeAndConsent,1,B_1PatExt_2AlexInt,Page 1,4txcqs,1,What is your gender?,response,quantised,2,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1725725448223,07/09/2024 16:10:48,1725700248223,-7,07/09/2024 02:10:48,183710,6,questionnaire-2qbv,,39938286,fyhookof,11674631,,complete,dmpzjl,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1663x903,,,0,welcomeAndConsent,1,B_1PatExt_2AlexInt,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1725725448224,07/09/2024 16:10:48,1725700248224,-7,07/09/2024 02:10:48,183710,6,questionnaire-2qbv,,39938286,fyhookof,11674631,,complete,dmpzjl,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1663x903,,,0,welcomeAndConsent,1,B_1PatExt_2AlexInt,,,,,info,,END,,,,,
1,1725745440317,07/09/2024 21:44:00,1725731040317,-4,07/09/2024 13:44:00,183710,6,questionnaire-2qbv,,39941408,3ccd518o,11675287,,complete,drkrgx,,computer,Desktop or Laptop,Linux x86_64,Chrome 120.0.0.0,1024x768,1024x691,,,0,welcomeAndConsent,1,B_2AlexInt_1PatExt,,,,,info,,BEGIN,,,,,
2,1725745538392,07/09/2024 21:45:38,1725731138392,-4,07/09/2024 13:45:38,183710,6,questionnaire-2qbv,,39941408,3ccd518o,11675287,,complete,drkrgx,,computer,Desktop or Laptop,Linux x86_64,Chrome 120.0.0.0,1024x768,1024x691,,,0,welcomeAndConsent,1,B_2AlexInt_1PatExt,Page 1,4txcqs,1,What is your age?,response,value,38,,,Number Entry,3,object-4
3,1725745538392,07/09/2024 21:45:38,1725731138392,-4,07/09/2024 13:45:38,183710,6,questionnaire-2qbv,,39941408,3ccd518o,11675287,,complete,drkrgx,,computer,Desktop or Laptop,Linux x86_64,Chrome 120.0.0.0,1024x768,1024x691,,,0,welcomeAndConsent,1,B_2AlexInt_1PatExt,Page 1,4txcqs,1,What is your gender?,response,value,Male,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1725745538393,07/09/2024 21:45:38,1725731138393,-4,07/09/2024 13:45:38,183710,6,questionnaire-2qbv,,39941408,3ccd518o,11675287,,complete,drkrgx,,computer,Desktop or Laptop,Linux x86_64,Chrome 120.0.0.0,1024x768,1024x691,,,0,welcomeAndConsent,1,B_2AlexInt_1PatExt,Page 1,4txcqs,1,What is your gender?,response,quantised,1,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1725745538393,07/09/2024 21:45:38,1725731138393,-4,07/09/2024 13:45:38,183710,6,questionnaire-2qbv,,39941408,3ccd518o,11675287,,complete,drkrgx,,computer,Desktop or Laptop,Linux x86_64,Chrome 120.0.0.0,1024x768,1024x691,,,0,welcomeAndConsent,1,B_2AlexInt_1PatExt,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1725745538394,07/09/2024 21:45:38,1725731138394,-4,07/09/2024 13:45:38,183710,6,questionnaire-2qbv,,39941408,3ccd518o,11675287,,complete,drkrgx,,computer,Desktop or Laptop,Linux x86_64,Chrome 120.0.0.0,1024x768,1024x691,,,0,welcomeAndConsent,1,B_2AlexInt_1PatExt,,,,,info,,END,,,,,
1,1729603200259,22/10/2024 13:20:00,1729585200259,-5,22/10/2024 03:20:00,183710,6,questionnaire-2qbv,,40827025,mlvuiq7u,11913392,,complete,vrrsja,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x991,,,0,welcomeAndConsent,1,B_2AlexInt_1PatExt,,,,,info,,BEGIN,,,,,
2,1729603213721,22/10/2024 13:20:13,1729585213721,-5,22/10/2024 03:20:13,183710,6,questionnaire-2qbv,,40827025,mlvuiq7u,11913392,,complete,vrrsja,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x991,,,0,welcomeAndConsent,1,B_2AlexInt_1PatExt,Page 1,4txcqs,1,What is your age?,response,value,47,,,Number Entry,3,object-4
3,1729603213721,22/10/2024 13:20:13,1729585213721,-5,22/10/2024 03:20:13,183710,6,questionnaire-2qbv,,40827025,mlvuiq7u,11913392,,complete,vrrsja,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x991,,,0,welcomeAndConsent,1,B_2AlexInt_1PatExt,Page 1,4txcqs,1,What is your gender?,response,value,Male,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1729603213721,22/10/2024 13:20:13,1729585213721,-5,22/10/2024 03:20:13,183710,6,questionnaire-2qbv,,40827025,mlvuiq7u,11913392,,complete,vrrsja,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x991,,,0,welcomeAndConsent,1,B_2AlexInt_1PatExt,Page 1,4txcqs,1,What is your gender?,response,quantised,1,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1729603213721,22/10/2024 13:20:13,1729585213721,-5,22/10/2024 03:20:13,183710,6,questionnaire-2qbv,,40827025,mlvuiq7u,11913392,,complete,vrrsja,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x991,,,0,welcomeAndConsent,1,B_2AlexInt_1PatExt,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1729603213722,22/10/2024 13:20:13,1729585213722,-5,22/10/2024 03:20:13,183710,6,questionnaire-2qbv,,40827025,mlvuiq7u,11913392,,complete,vrrsja,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x991,,,0,welcomeAndConsent,1,B_2AlexInt_1PatExt,,,,,info,,END,13396,,,,
1,1729606609019,22/10/2024 14:16:49,1729588609019,-5,22/10/2024 04:16:49,183710,6,questionnaire-2qbv,,40829055,jer8zvlm,11914120,,complete,xcpemo,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x911,,,0,welcomeAndConsent,1,B_1PatExt_2AlexInt,,,,,info,,BEGIN,,,,,
2,1729606628431,22/10/2024 14:17:08,1729588628431,-5,22/10/2024 04:17:08,183710,6,questionnaire-2qbv,,40829055,jer8zvlm,11914120,,complete,xcpemo,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x911,,,0,welcomeAndConsent,1,B_1PatExt_2AlexInt,Page 1,4txcqs,1,What is your age?,response,value,37,,,Number Entry,3,object-4
3,1729606628431,22/10/2024 14:17:08,1729588628431,-5,22/10/2024 04:17:08,183710,6,questionnaire-2qbv,,40829055,jer8zvlm,11914120,,complete,xcpemo,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x911,,,0,welcomeAndConsent,1,B_1PatExt_2AlexInt,Page 1,4txcqs,1,What is your gender?,response,value,Male,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1729606628432,22/10/2024 14:17:08,1729588628432,-5,22/10/2024 04:17:08,183710,6,questionnaire-2qbv,,40829055,jer8zvlm,11914120,,complete,xcpemo,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x911,,,0,welcomeAndConsent,1,B_1PatExt_2AlexInt,Page 1,4txcqs,1,What is your gender?,response,quantised,1,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1729606628432,22/10/2024 14:17:08,1729588628432,-5,22/10/2024 04:17:08,183710,6,questionnaire-2qbv,,40829055,jer8zvlm,11914120,,complete,xcpemo,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x911,,,0,welcomeAndConsent,1,B_1PatExt_2AlexInt,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1729606628432,22/10/2024 14:17:08,1729588628432,-5,22/10/2024 04:17:08,183710,6,questionnaire-2qbv,,40829055,jer8zvlm,11914120,,complete,xcpemo,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x911,,,0,welcomeAndConsent,1,B_1PatExt_2AlexInt,,,,,info,,END,19388,,,,
1,1725725123815,07/09/2024 16:05:23,1725710723815,-4,07/09/2024 08:05:23,183710,6,questionnaire-2qbv,,39938224,4bdnjmag,11674611,,complete,xlranf,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x730,,,0,welcomeAndConsent,1,B_2AlexInt_1PatExt,,,,,info,,BEGIN,,,,,
2,1725725140332,07/09/2024 16:05:40,1725710740332,-4,07/09/2024 08:05:40,183710,6,questionnaire-2qbv,,39938224,4bdnjmag,11674611,,complete,xlranf,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x730,,,0,welcomeAndConsent,1,B_2AlexInt_1PatExt,Page 1,4txcqs,1,What is your age?,response,value,39,,,Number Entry,3,object-4
3,1725725140333,07/09/2024 16:05:40,1725710740333,-4,07/09/2024 08:05:40,183710,6,questionnaire-2qbv,,39938224,4bdnjmag,11674611,,complete,xlranf,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x730,,,0,welcomeAndConsent,1,B_2AlexInt_1PatExt,Page 1,4txcqs,1,What is your gender?,response,value,Female,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1725725140333,07/09/2024 16:05:40,1725710740333,-4,07/09/2024 08:05:40,183710,6,questionnaire-2qbv,,39938224,4bdnjmag,11674611,,complete,xlranf,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x730,,,0,welcomeAndConsent,1,B_2AlexInt_1PatExt,Page 1,4txcqs,1,What is your gender?,response,quantised,2,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1725725140333,07/09/2024 16:05:40,1725710740333,-4,07/09/2024 08:05:40,183710,6,questionnaire-2qbv,,39938224,4bdnjmag,11674611,,complete,xlranf,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x730,,,0,welcomeAndConsent,1,B_2AlexInt_1PatExt,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1725725140334,07/09/2024 16:05:40,1725710740334,-4,07/09/2024 08:05:40,183710,6,questionnaire-2qbv,,39938224,4bdnjmag,11674611,,complete,xlranf,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x730,,,0,welcomeAndConsent,1,B_2AlexInt_1PatExt,,,,,info,,END,,,,,
1,1725654796954,06/09/2024 20:33:16,1725636796954,-5,06/09/2024 10:33:16,183710,6,questionnaire-2qbv,,39929035,6v88o275,11672647,,complete,floked,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x911,,,0,welcomeAndConsent,1,B_1PatExt_2AlexInt,,,,,info,,BEGIN,,,,,
2,1725654809167,06/09/2024 20:33:29,1725636809167,-5,06/09/2024 10:33:29,183710,6,questionnaire-2qbv,,39929035,6v88o275,11672647,,complete,floked,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x911,,,0,welcomeAndConsent,1,B_1PatExt_2AlexInt,Page 1,4txcqs,1,What is your age?,response,value,40,,,Number Entry,3,object-4
3,1725654809167,06/09/2024 20:33:29,1725636809167,-5,06/09/2024 10:33:29,183710,6,questionnaire-2qbv,,39929035,6v88o275,11672647,,complete,floked,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x911,,,0,welcomeAndConsent,1,B_1PatExt_2AlexInt,Page 1,4txcqs,1,What is your gender?,response,value,Female,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1725654809168,06/09/2024 20:33:29,1725636809168,-5,06/09/2024 10:33:29,183710,6,questionnaire-2qbv,,39929035,6v88o275,11672647,,complete,floked,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x911,,,0,welcomeAndConsent,1,B_1PatExt_2AlexInt,Page 1,4txcqs,1,What is your gender?,response,quantised,2,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1725654809168,06/09/2024 20:33:29,1725636809168,-5,06/09/2024 10:33:29,183710,6,questionnaire-2qbv,,39929035,6v88o275,11672647,,complete,floked,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x911,,,0,welcomeAndConsent,1,B_1PatExt_2AlexInt,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1725654809168,06/09/2024 20:33:29,1725636809168,-5,06/09/2024 10:33:29,183710,6,questionnaire-2qbv,,39929035,6v88o275,11672647,,complete,floked,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x911,,,0,welcomeAndConsent,1,B_1PatExt_2AlexInt,,,,,info,,END,,,,,
1,1725637175658,06/09/2024 15:39:35,1725622775658,-4,06/09/2024 07:39:35,183710,6,questionnaire-2qbv,,39924447,okvzxand,11671697,,complete,zvobxl,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x911,,,0,welcomeAndConsent,1,B_1PatExt_2AlexInt,,,,,info,,BEGIN,,,,,
2,1725637203893,06/09/2024 15:40:03,1725622803893,-4,06/09/2024 07:40:03,183710,6,questionnaire-2qbv,,39924447,okvzxand,11671697,,complete,zvobxl,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x911,,,0,welcomeAndConsent,1,B_1PatExt_2AlexInt,Page 1,4txcqs,1,What is your age?,response,value,39,,,Number Entry,3,object-4
3,1725637203893,06/09/2024 15:40:03,1725622803893,-4,06/09/2024 07:40:03,183710,6,questionnaire-2qbv,,39924447,okvzxand,11671697,,complete,zvobxl,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x911,,,0,welcomeAndConsent,1,B_1PatExt_2AlexInt,Page 1,4txcqs,1,What is your gender?,response,value,Female,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1725637203893,06/09/2024 15:40:03,1725622803893,-4,06/09/2024 07:40:03,183710,6,questionnaire-2qbv,,39924447,okvzxand,11671697,,complete,zvobxl,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x911,,,0,welcomeAndConsent,1,B_1PatExt_2AlexInt,Page 1,4txcqs,1,What is your gender?,response,quantised,2,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1725637203893,06/09/2024 15:40:03,1725622803893,-4,06/09/2024 07:40:03,183710,6,questionnaire-2qbv,,39924447,okvzxand,11671697,,complete,zvobxl,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x911,,,0,welcomeAndConsent,1,B_1PatExt_2AlexInt,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1725637203894,06/09/2024 15:40:03,1725622803894,-4,06/09/2024 07:40:03,183710,6,questionnaire-2qbv,,39924447,okvzxand,11671697,,complete,zvobxl,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x911,,,0,welcomeAndConsent,1,B_1PatExt_2AlexInt,,,,,info,,END,,,,,
1,1725636092996,06/09/2024 15:21:32,1725618092996,-5,06/09/2024 05:21:32,183710,6,questionnaire-2qbv,,39924119,6qe9kijy,11671634,,complete,lvfdrx,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1280x1024,1272x908,,,0,welcomeAndConsent,1,B_2AlexInt_1PatExt,,,,,info,,BEGIN,,,,,
2,1725636142800,06/09/2024 15:22:22,1725618142800,-5,06/09/2024 05:22:22,183710,6,questionnaire-2qbv,,39924119,6qe9kijy,11671634,,complete,lvfdrx,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1280x1024,1272x908,,,0,welcomeAndConsent,1,B_2AlexInt_1PatExt,Page 1,4txcqs,1,What is your age?,response,value,47,,,Number Entry,3,object-4
3,1725636142801,06/09/2024 15:22:22,1725618142801,-5,06/09/2024 05:22:22,183710,6,questionnaire-2qbv,,39924119,6qe9kijy,11671634,,complete,lvfdrx,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1280x1024,1272x908,,,0,welcomeAndConsent,1,B_2AlexInt_1PatExt,Page 1,4txcqs,1,What is your gender?,response,value,Male,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1725636142802,06/09/2024 15:22:22,1725618142802,-5,06/09/2024 05:22:22,183710,6,questionnaire-2qbv,,39924119,6qe9kijy,11671634,,complete,lvfdrx,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1280x1024,1272x908,,,0,welcomeAndConsent,1,B_2AlexInt_1PatExt,Page 1,4txcqs,1,What is your gender?,response,quantised,1,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1725636142802,06/09/2024 15:22:22,1725618142802,-5,06/09/2024 05:22:22,183710,6,questionnaire-2qbv,,39924119,6qe9kijy,11671634,,complete,lvfdrx,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1280x1024,1272x908,,,0,welcomeAndConsent,1,B_2AlexInt_1PatExt,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
