Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-czhu,Randomise questionnaire elements?,Question Key,Response
22,1725311511078,02/09/2024 21:11:51,1725311510683,-5,02/09/2024 16:11:50,183710,6,questionnaire-cq39,,39847604,rsh6op56,11653598,,complete,afbbwm,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1024x820,1259x814,,,,BFI44,3,B_2AlexInt_1PatExt,No,response-11,Neither agree nor disagree
23,1725311511236,02/09/2024 21:11:51,1725311510683,-5,02/09/2024 16:11:50,183710,6,questionnaire-cq39,,39847604,rsh6op56,11653598,,complete,afbbwm,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1024x820,1259x814,,,,BFI44,3,B_2AlexInt_1PatExt,No,response-11-quantised,3
24,1725311511236,02/09/2024 21:11:51,1725311510683,-5,02/09/2024 16:11:50,183710,6,questionnaire-cq39,,39847604,rsh6op56,11653598,,complete,afbbwm,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1024x820,1259x814,,,,BFI44,3,B_2AlexInt_1PatExt,No,response-12,Disagree a little
25,1725311511236,02/09/2024 21:11:51,1725311510683,-5,02/09/2024 16:11:50,183710,6,questionnaire-cq39,,39847604,rsh6op56,11653598,,complete,afbbwm,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1024x820,1259x814,,,,BFI44,3,B_2AlexInt_1PatExt,No,response-12-quantised,2
26,1725311511236,02/09/2024 21:11:51,1725311510683,-5,02/09/2024 16:11:50,183710,6,questionnaire-cq39,,39847604,rsh6op56,11653598,,complete,afbbwm,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1024x820,1259x814,,,,BFI44,3,B_2AlexInt_1PatExt,No,response-13,Agree strongly
27,1725311511236,02/09/2024 21:11:51,1725311510683,-5,02/09/2024 16:11:50,183710,6,questionnaire-cq39,,39847604,rsh6op56,11653598,,complete,afbbwm,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1024x820,1259x814,,,,BFI44,3,B_2AlexInt_1PatExt,No,response-13-quantised,5
28,1725311511236,02/09/2024 21:11:51,1725311510683,-5,02/09/2024 16:11:50,183710,6,questionnaire-cq39,,39847604,rsh6op56,11653598,,complete,afbbwm,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1024x820,1259x814,,,,BFI44,3,B_2AlexInt_1PatExt,No,response-14,Neither agree nor disagree
29,1725311511236,02/09/2024 21:11:51,1725311510684,-5,02/09/2024 16:11:50,183710,6,questionnaire-cq39,,39847604,rsh6op56,11653598,,complete,afbbwm,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1024x820,1259x814,,,,BFI44,3,B_2AlexInt_1PatExt,No,response-14-quantised,3
30,1725311511236,02/09/2024 21:11:51,1725311510684,-5,02/09/2024 16:11:50,183710,6,questionnaire-cq39,,39847604,rsh6op56,11653598,,complete,afbbwm,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1024x820,1259x814,,,,BFI44,3,B_2AlexInt_1PatExt,No,response-15,Agree strongly
31,1725311511236,02/09/2024 21:11:51,1725311510684,-5,02/09/2024 16:11:50,183710,6,questionnaire-cq39,,39847604,rsh6op56,11653598,,complete,afbbwm,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1024x820,1259x814,,,,BFI44,3,B_2AlexInt_1PatExt,No,response-15-quantised,5
32,1725311511236,02/09/2024 21:11:51,1725311510684,-5,02/09/2024 16:11:50,183710,6,questionnaire-cq39,,39847604,rsh6op56,11653598,,complete,afbbwm,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1024x820,1259x814,,,,BFI44,3,B_2AlexInt_1PatExt,No,response-16,Neither agree nor disagree
33,1725311511236,02/09/2024 21:11:51,1725311510684,-5,02/09/2024 16:11:50,183710,6,questionnaire-cq39,,39847604,rsh6op56,11653598,,complete,afbbwm,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1024x820,1259x814,,,,BFI44,3,B_2AlexInt_1PatExt,No,response-16-quantised,3
34,1725311511236,02/09/2024 21:11:51,1725311510684,-5,02/09/2024 16:11:50,183710,6,questionnaire-cq39,,39847604,rsh6op56,11653598,,complete,afbbwm,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1024x820,1259x814,,,,BFI44,3,B_2AlexInt_1PatExt,No,response-17,Neither agree nor disagree
35,1725311511236,02/09/2024 21:11:51,1725311510684,-5,02/09/2024 16:11:50,183710,6,questionnaire-cq39,,39847604,rsh6op56,11653598,,complete,afbbwm,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1024x820,1259x814,,,,BFI44,3,B_2AlexInt_1PatExt,No,response-17-quantised,3
36,1725311511236,02/09/2024 21:11:51,1725311510684,-5,02/09/2024 16:11:50,183710,6,questionnaire-cq39,,39847604,rsh6op56,11653598,,complete,afbbwm,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1024x820,1259x814,,,,BFI44,3,B_2AlexInt_1PatExt,No,response-18,Disagree a little
37,1725311511236,02/09/2024 21:11:51,1725311510685,-5,02/09/2024 16:11:50,183710,6,questionnaire-cq39,,39847604,rsh6op56,11653598,,complete,afbbwm,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1024x820,1259x814,,,,BFI44,3,B_2AlexInt_1PatExt,No,response-18-quantised,2
38,1725311511236,02/09/2024 21:11:51,1725311510685,-5,02/09/2024 16:11:50,183710,6,questionnaire-cq39,,39847604,rsh6op56,11653598,,complete,afbbwm,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1024x820,1259x814,,,,BFI44,3,B_2AlexInt_1PatExt,No,response-19,Neither agree nor disagree
39,1725311511236,02/09/2024 21:11:51,1725311510685,-5,02/09/2024 16:11:50,183710,6,questionnaire-cq39,,39847604,rsh6op56,11653598,,complete,afbbwm,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1024x820,1259x814,,,,BFI44,3,B_2AlexInt_1PatExt,No,response-19-quantised,3
40,1725311511236,02/09/2024 21:11:51,1725311510685,-5,02/09/2024 16:11:50,183710,6,questionnaire-cq39,,39847604,rsh6op56,11653598,,complete,afbbwm,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1024x820,1259x814,,,,BFI44,3,B_2AlexInt_1PatExt,No,response-20,Agree a little
41,1725311511236,02/09/2024 21:11:51,1725311510685,-5,02/09/2024 16:11:50,183710,6,questionnaire-cq39,,39847604,rsh6op56,11653598,,complete,afbbwm,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1024x820,1259x814,,,,BFI44,3,B_2AlexInt_1PatExt,No,response-20-quantised,4
42,1725311511236,02/09/2024 21:11:51,1725311510685,-5,02/09/2024 16:11:50,183710,6,questionnaire-cq39,,39847604,rsh6op56,11653598,,complete,afbbwm,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1024x820,1259x814,,,,BFI44,3,B_2AlexInt_1PatExt,No,response-21,Agree a little
43,1725311511408,02/09/2024 21:11:51,1725311510685,-5,02/09/2024 16:11:50,183710,6,questionnaire-cq39,,39847604,rsh6op56,11653598,,complete,afbbwm,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1024x820,1259x814,,,,BFI44,3,B_2AlexInt_1PatExt,No,response-21-quantised,4
44,1725311511408,02/09/2024 21:11:51,1725311510686,-5,02/09/2024 16:11:50,183710,6,questionnaire-cq39,,39847604,rsh6op56,11653598,,complete,afbbwm,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1024x820,1259x814,,,,BFI44,3,B_2AlexInt_1PatExt,No,response-22,Agree a little
45,1725311511408,02/09/2024 21:11:51,1725311510686,-5,02/09/2024 16:11:50,183710,6,questionnaire-cq39,,39847604,rsh6op56,11653598,,complete,afbbwm,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1024x820,1259x814,,,,BFI44,3,B_2AlexInt_1PatExt,No,response-22-quantised,4
46,1725311511408,02/09/2024 21:11:51,1725311510686,-5,02/09/2024 16:11:50,183710,6,questionnaire-cq39,,39847604,rsh6op56,11653598,,complete,afbbwm,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1024x820,1259x814,,,,BFI44,3,B_2AlexInt_1PatExt,No,response-23,Disagree strongly
47,1725311511408,02/09/2024 21:11:51,1725311510686,-5,02/09/2024 16:11:50,183710,6,questionnaire-cq39,,39847604,rsh6op56,11653598,,complete,afbbwm,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1024x820,1259x814,,,,BFI44,3,B_2AlexInt_1PatExt,No,response-23-quantised,1
48,1725311511408,02/09/2024 21:11:51,1725311510686,-5,02/09/2024 16:11:50,183710,6,questionnaire-cq39,,39847604,rsh6op56,11653598,,complete,afbbwm,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1024x820,1259x814,,,,BFI44,3,B_2AlexInt_1PatExt,No,response-24,Agree a little
49,1725311511408,02/09/2024 21:11:51,1725311510687,-5,02/09/2024 16:11:50,183710,6,questionnaire-cq39,,39847604,rsh6op56,11653598,,complete,afbbwm,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1024x820,1259x814,,,,BFI44,3,B_2AlexInt_1PatExt,No,response-24-quantised,4
50,1725311511408,02/09/2024 21:11:51,1725311510687,-5,02/09/2024 16:11:50,183710,6,questionnaire-cq39,,39847604,rsh6op56,11653598,,complete,afbbwm,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1024x820,1259x814,,,,BFI44,3,B_2AlexInt_1PatExt,No,response-25,Agree a little
51,1725311511408,02/09/2024 21:11:51,1725311510687,-5,02/09/2024 16:11:50,183710,6,questionnaire-cq39,,39847604,rsh6op56,11653598,,complete,afbbwm,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1024x820,1259x814,,,,BFI44,3,B_2AlexInt_1PatExt,No,response-25-quantised,4
52,1725311511408,02/09/2024 21:11:51,1725311510687,-5,02/09/2024 16:11:50,183710,6,questionnaire-cq39,,39847604,rsh6op56,11653598,,complete,afbbwm,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1024x820,1259x814,,,,BFI44,3,B_2AlexInt_1PatExt,No,response-26,Neither agree nor disagree
53,1725311511408,02/09/2024 21:11:51,1725311510687,-5,02/09/2024 16:11:50,183710,6,questionnaire-cq39,,39847604,rsh6op56,11653598,,complete,afbbwm,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1024x820,1259x814,,,,BFI44,3,B_2AlexInt_1PatExt,No,response-26-quantised,3
54,1725311511408,02/09/2024 21:11:51,1725311510688,-5,02/09/2024 16:11:50,183710,6,questionnaire-cq39,,39847604,rsh6op56,11653598,,complete,afbbwm,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1024x820,1259x814,,,,BFI44,3,B_2AlexInt_1PatExt,No,response-27,Disagree a little
55,1725311511408,02/09/2024 21:11:51,1725311510688,-5,02/09/2024 16:11:50,183710,6,questionnaire-cq39,,39847604,rsh6op56,11653598,,complete,afbbwm,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1024x820,1259x814,,,,BFI44,3,B_2AlexInt_1PatExt,No,response-27-quantised,2
56,1725311511408,02/09/2024 21:11:51,1725311510688,-5,02/09/2024 16:11:50,183710,6,questionnaire-cq39,,39847604,rsh6op56,11653598,,complete,afbbwm,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1024x820,1259x814,,,,BFI44,3,B_2AlexInt_1PatExt,No,response-28,Agree strongly
57,1725311511408,02/09/2024 21:11:51,1725311510688,-5,02/09/2024 16:11:50,183710,6,questionnaire-cq39,,39847604,rsh6op56,11653598,,complete,afbbwm,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1024x820,1259x814,,,,BFI44,3,B_2AlexInt_1PatExt,No,response-28-quantised,5
58,1725311511408,02/09/2024 21:11:51,1725311510688,-5,02/09/2024 16:11:50,183710,6,questionnaire-cq39,,39847604,rsh6op56,11653598,,complete,afbbwm,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1024x820,1259x814,,,,BFI44,3,B_2AlexInt_1PatExt,No,response-29,Disagree a little
59,1725311511408,02/09/2024 21:11:51,1725311510688,-5,02/09/2024 16:11:50,183710,6,questionnaire-cq39,,39847604,rsh6op56,11653598,,complete,afbbwm,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1024x820,1259x814,,,,BFI44,3,B_2AlexInt_1PatExt,No,response-29-quantised,2
60,1725311511408,02/09/2024 21:11:51,1725311510689,-5,02/09/2024 16:11:50,183710,6,questionnaire-cq39,,39847604,rsh6op56,11653598,,complete,afbbwm,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1024x820,1259x814,,,,BFI44,3,B_2AlexInt_1PatExt,No,response-30,Agree strongly
61,1725311511408,02/09/2024 21:11:51,1725311510689,-5,02/09/2024 16:11:50,183710,6,questionnaire-cq39,,39847604,rsh6op56,11653598,,complete,afbbwm,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1024x820,1259x814,,,,BFI44,3,B_2AlexInt_1PatExt,No,response-30-quantised,5
62,1725311511408,02/09/2024 21:11:51,1725311510689,-5,02/09/2024 16:11:50,183710,6,questionnaire-cq39,,39847604,rsh6op56,11653598,,complete,afbbwm,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1024x820,1259x814,,,,BFI44,3,B_2AlexInt_1PatExt,No,response-31,Agree a little
63,1725311511556,02/09/2024 21:11:51,1725311510689,-5,02/09/2024 16:11:50,183710,6,questionnaire-cq39,,39847604,rsh6op56,11653598,,complete,afbbwm,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1024x820,1259x814,,,,BFI44,3,B_2AlexInt_1PatExt,No,response-31-quantised,4
64,1725311511556,02/09/2024 21:11:51,1725311510690,-5,02/09/2024 16:11:50,183710,6,questionnaire-cq39,,39847604,rsh6op56,11653598,,complete,afbbwm,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1024x820,1259x814,,,,BFI44,3,B_2AlexInt_1PatExt,No,response-32,Agree strongly
65,1725311511556,02/09/2024 21:11:51,1725311510690,-5,02/09/2024 16:11:50,183710,6,questionnaire-cq39,,39847604,rsh6op56,11653598,,complete,afbbwm,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1024x820,1259x814,,,,BFI44,3,B_2AlexInt_1PatExt,No,response-32-quantised,5
66,1725311511556,02/09/2024 21:11:51,1725311510690,-5,02/09/2024 16:11:50,183710,6,questionnaire-cq39,,39847604,rsh6op56,11653598,,complete,afbbwm,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1024x820,1259x814,,,,BFI44,3,B_2AlexInt_1PatExt,No,response-33,Agree strongly
67,1725311511556,02/09/2024 21:11:51,1725311510691,-5,02/09/2024 16:11:50,183710,6,questionnaire-cq39,,39847604,rsh6op56,11653598,,complete,afbbwm,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1024x820,1259x814,,,,BFI44,3,B_2AlexInt_1PatExt,No,response-33-quantised,5
68,1725311511556,02/09/2024 21:11:51,1725311510691,-5,02/09/2024 16:11:50,183710,6,questionnaire-cq39,,39847604,rsh6op56,11653598,,complete,afbbwm,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1024x820,1259x814,,,,BFI44,3,B_2AlexInt_1PatExt,No,response-34,Agree a little
69,1725311511556,02/09/2024 21:11:51,1725311510691,-5,02/09/2024 16:11:50,183710,6,questionnaire-cq39,,39847604,rsh6op56,11653598,,complete,afbbwm,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1024x820,1259x814,,,,BFI44,3,B_2AlexInt_1PatExt,No,response-34-quantised,4
70,1725311511556,02/09/2024 21:11:51,1725311510691,-5,02/09/2024 16:11:50,183710,6,questionnaire-cq39,,39847604,rsh6op56,11653598,,complete,afbbwm,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1024x820,1259x814,,,,BFI44,3,B_2AlexInt_1PatExt,No,response-35,Neither agree nor disagree
71,1725311511556,02/09/2024 21:11:51,1725311510691,-5,02/09/2024 16:11:50,183710,6,questionnaire-cq39,,39847604,rsh6op56,11653598,,complete,afbbwm,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1024x820,1259x814,,,,BFI44,3,B_2AlexInt_1PatExt,No,response-35-quantised,3
72,1725311511556,02/09/2024 21:11:51,1725311510692,-5,02/09/2024 16:11:50,183710,6,questionnaire-cq39,,39847604,rsh6op56,11653598,,complete,afbbwm,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1024x820,1259x814,,,,BFI44,3,B_2AlexInt_1PatExt,No,response-36,Disagree a little
73,1725311511556,02/09/2024 21:11:51,1725311510692,-5,02/09/2024 16:11:50,183710,6,questionnaire-cq39,,39847604,rsh6op56,11653598,,complete,afbbwm,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1024x820,1259x814,,,,BFI44,3,B_2AlexInt_1PatExt,No,response-36-quantised,2
74,1725311511556,02/09/2024 21:11:51,1725311510692,-5,02/09/2024 16:11:50,183710,6,questionnaire-cq39,,39847604,rsh6op56,11653598,,complete,afbbwm,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1024x820,1259x814,,,,BFI44,3,B_2AlexInt_1PatExt,No,response-37,Disagree strongly
75,1725311511556,02/09/2024 21:11:51,1725311510693,-5,02/09/2024 16:11:50,183710,6,questionnaire-cq39,,39847604,rsh6op56,11653598,,complete,afbbwm,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1024x820,1259x814,,,,BFI44,3,B_2AlexInt_1PatExt,No,response-37-quantised,1
76,1725311511556,02/09/2024 21:11:51,1725311510693,-5,02/09/2024 16:11:50,183710,6,questionnaire-cq39,,39847604,rsh6op56,11653598,,complete,afbbwm,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1024x820,1259x814,,,,BFI44,3,B_2AlexInt_1PatExt,No,response-38,Agree strongly
77,1725311511556,02/09/2024 21:11:51,1725311510693,-5,02/09/2024 16:11:50,183710,6,questionnaire-cq39,,39847604,rsh6op56,11653598,,complete,afbbwm,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1024x820,1259x814,,,,BFI44,3,B_2AlexInt_1PatExt,No,response-38-quantised,5
78,1725311511556,02/09/2024 21:11:51,1725311510693,-5,02/09/2024 16:11:50,183710,6,questionnaire-cq39,,39847604,rsh6op56,11653598,,complete,afbbwm,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1024x820,1259x814,,,,BFI44,3,B_2AlexInt_1PatExt,No,response-39,Neither agree nor disagree
79,1725311511556,02/09/2024 21:11:51,1725311510694,-5,02/09/2024 16:11:50,183710,6,questionnaire-cq39,,39847604,rsh6op56,11653598,,complete,afbbwm,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1024x820,1259x814,,,,BFI44,3,B_2AlexInt_1PatExt,No,response-39-quantised,3
80,1725311511556,02/09/2024 21:11:51,1725311510694,-5,02/09/2024 16:11:50,183710,6,questionnaire-cq39,,39847604,rsh6op56,11653598,,complete,afbbwm,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1024x820,1259x814,,,,BFI44,3,B_2AlexInt_1PatExt,No,response-40,Agree strongly
81,1725311511556,02/09/2024 21:11:51,1725311510694,-5,02/09/2024 16:11:50,183710,6,questionnaire-cq39,,39847604,rsh6op56,11653598,,complete,afbbwm,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1024x820,1259x814,,,,BFI44,3,B_2AlexInt_1PatExt,No,response-40-quantised,5
82,1725311511556,02/09/2024 21:11:51,1725311510694,-5,02/09/2024 16:11:50,183710,6,questionnaire-cq39,,39847604,rsh6op56,11653598,,complete,afbbwm,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1024x820,1259x814,,,,BFI44,3,B_2AlexInt_1PatExt,No,response-41,Disagree strongly
