Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-czhu,Randomise questionnaire elements?,Question Key,Response
11,1725575375890,05/09/2024 22:29:35,1725575374829,-4,05/09/2024 18:29:34,183710,6,questionnaire-wcll,,39909062,zlsqe3pr,11668005,,complete,uwqkhy,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1920x1080,1424x798,,,,Overall Bot Questionnaire: Alex then Pat,1,B_2AlexInt_1PatExt,No,distant-alex-quantised,2
12,1725575375890,05/09/2024 22:29:35,1725575374829,-4,05/09/2024 18:29:34,183710,6,questionnaire-wcll,,39909062,zlsqe3pr,11668005,,complete,uwqkhy,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1920x1080,1424x798,,,,Overall Bot Questionnaire: Alex then Pat,1,B_2AlexInt_1PatExt,No,distant-pat,Agree
13,1725575375890,05/09/2024 22:29:35,1725575374829,-4,05/09/2024 18:29:34,183710,6,questionnaire-wcll,,39909062,zlsqe3pr,11668005,,complete,uwqkhy,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1920x1080,1424x798,,,,Overall Bot Questionnaire: Alex then Pat,1,B_2AlexInt_1PatExt,No,distant-pat-quantised,4
14,1725575375890,05/09/2024 22:29:35,1725575374829,-4,05/09/2024 18:29:34,183710,6,questionnaire-wcll,,39909062,zlsqe3pr,11668005,,complete,uwqkhy,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1920x1080,1424x798,,,,Overall Bot Questionnaire: Alex then Pat,1,B_2AlexInt_1PatExt,No,understood-alex,Strongly Agree
15,1725575375890,05/09/2024 22:29:35,1725575374829,-4,05/09/2024 18:29:34,183710,6,questionnaire-wcll,,39909062,zlsqe3pr,11668005,,complete,uwqkhy,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1920x1080,1424x798,,,,Overall Bot Questionnaire: Alex then Pat,1,B_2AlexInt_1PatExt,No,understood-alex-quantised,5
16,1725575375890,05/09/2024 22:29:35,1725575374829,-4,05/09/2024 18:29:34,183710,6,questionnaire-wcll,,39909062,zlsqe3pr,11668005,,complete,uwqkhy,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1920x1080,1424x798,,,,Overall Bot Questionnaire: Alex then Pat,1,B_2AlexInt_1PatExt,No,understood-pat,Agree
17,1725575375890,05/09/2024 22:29:35,1725575374830,-4,05/09/2024 18:29:34,183710,6,questionnaire-wcll,,39909062,zlsqe3pr,11668005,,complete,uwqkhy,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1920x1080,1424x798,,,,Overall Bot Questionnaire: Alex then Pat,1,B_2AlexInt_1PatExt,No,understood-pat-quantised,4
18,1725575375890,05/09/2024 22:29:35,1725575374830,-4,05/09/2024 18:29:34,183710,6,questionnaire-wcll,,39909062,zlsqe3pr,11668005,,complete,uwqkhy,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1920x1080,1424x798,,,,Overall Bot Questionnaire: Alex then Pat,1,B_2AlexInt_1PatExt,No,different-alex,Disagree
19,1725575375890,05/09/2024 22:29:35,1725575374830,-4,05/09/2024 18:29:34,183710,6,questionnaire-wcll,,39909062,zlsqe3pr,11668005,,complete,uwqkhy,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1920x1080,1424x798,,,,Overall Bot Questionnaire: Alex then Pat,1,B_2AlexInt_1PatExt,No,different-alex-quantised,2
20,1725575375890,05/09/2024 22:29:35,1725575374830,-4,05/09/2024 18:29:34,183710,6,questionnaire-wcll,,39909062,zlsqe3pr,11668005,,complete,uwqkhy,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1920x1080,1424x798,,,,Overall Bot Questionnaire: Alex then Pat,1,B_2AlexInt_1PatExt,No,different-pat,Agree
21,1725575375890,05/09/2024 22:29:35,1725575374830,-4,05/09/2024 18:29:34,183710,6,questionnaire-wcll,,39909062,zlsqe3pr,11668005,,complete,uwqkhy,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1920x1080,1424x798,,,,Overall Bot Questionnaire: Alex then Pat,1,B_2AlexInt_1PatExt,No,different-pat-quantised,4
22,1725575375890,05/09/2024 22:29:35,1725575374830,-4,05/09/2024 18:29:34,183710,6,questionnaire-wcll,,39909062,zlsqe3pr,11668005,,complete,uwqkhy,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1920x1080,1424x798,,,,Overall Bot Questionnaire: Alex then Pat,1,B_2AlexInt_1PatExt,No,chat-again-alex,Agree
23,1725575376024,05/09/2024 22:29:36,1725575374830,-4,05/09/2024 18:29:34,183710,6,questionnaire-wcll,,39909062,zlsqe3pr,11668005,,complete,uwqkhy,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1920x1080,1424x798,,,,Overall Bot Questionnaire: Alex then Pat,1,B_2AlexInt_1PatExt,No,chat-again-alex-quantised,4
24,1725575376024,05/09/2024 22:29:36,1725575374831,-4,05/09/2024 18:29:34,183710,6,questionnaire-wcll,,39909062,zlsqe3pr,11668005,,complete,uwqkhy,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1920x1080,1424x798,,,,Overall Bot Questionnaire: Alex then Pat,1,B_2AlexInt_1PatExt,No,chat-again-pat,Agree
25,1725575376024,05/09/2024 22:29:36,1725575374831,-4,05/09/2024 18:29:34,183710,6,questionnaire-wcll,,39909062,zlsqe3pr,11668005,,complete,uwqkhy,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1920x1080,1424x798,,,,Overall Bot Questionnaire: Alex then Pat,1,B_2AlexInt_1PatExt,No,chat-again-pat-quantised,4
26,1725575376024,05/09/2024 22:29:36,1725575374831,-4,05/09/2024 18:29:34,183710,6,questionnaire-wcll,,39909062,zlsqe3pr,11668005,,complete,uwqkhy,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1920x1080,1424x798,,,,Overall Bot Questionnaire: Alex then Pat,1,B_2AlexInt_1PatExt,No,response-1-1,Alex
27,1725575376024,05/09/2024 22:29:36,1725575374831,-4,05/09/2024 18:29:34,183710,6,questionnaire-wcll,,39909062,zlsqe3pr,11668005,,complete,uwqkhy,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1920x1080,1424x798,,,,Overall Bot Questionnaire: Alex then Pat,1,B_2AlexInt_1PatExt,No,response-1-2,Pat
28,1725575376024,05/09/2024 22:29:36,1725575374831,-4,05/09/2024 18:29:34,183710,6,questionnaire-wcll,,39909062,zlsqe3pr,11668005,,complete,uwqkhy,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1920x1080,1424x798,,,,Overall Bot Questionnaire: Alex then Pat,1,B_2AlexInt_1PatExt,No,response-2,"i don't remember alex as well, but they seemed less bot-like? more real? but maybe it's because of what i talked with them about."
29,1725575376024,05/09/2024 22:29:36,1725575374831,-4,05/09/2024 18:29:34,183710,6,questionnaire-wcll,,39909062,zlsqe3pr,11668005,,complete,uwqkhy,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1920x1080,1424x798,,,,Overall Bot Questionnaire: Alex then Pat,1,B_2AlexInt_1PatExt,No,response-3,"i thought pat tried too hard to insist they were human, but wouldn't give any details about themselves to make them feel more human. although to be fair, i didn't ask those questions to the other one. also, they were just a little too overly supportive and optimistic to whatever i said perhaps, which made it feel less sincere."
30,1725575376024,05/09/2024 22:29:36,1725575374832,-4,05/09/2024 18:29:34,183710,6,questionnaire-wcll,,39909062,zlsqe3pr,11668005,,complete,uwqkhy,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1920x1080,1424x798,,,,Overall Bot Questionnaire: Alex then Pat,1,B_2AlexInt_1PatExt,No,END QUESTIONNAIRE,192933
1,1725588088668,06/09/2024 02:01:28,1725588091651,-4,05/09/2024 22:01:31,183710,6,questionnaire-wcll,,39910404,0pq2afvq,11668279,,complete,fgwydk,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x864,,,,Overall Bot Questionnaire: Alex then Pat,1,B_2AlexInt_1PatExt,No,BEGIN QUESTIONNAIRE,
2,1725588184718,06/09/2024 02:03:04,1725588187753,-4,05/09/2024 22:03:07,183710,6,questionnaire-wcll,,39910404,0pq2afvq,11668279,,complete,fgwydk,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1519x864,,,,Overall Bot Questionnaire: Alex then Pat,1,B_2AlexInt_1PatExt,No,similar-alex,Agree
3,1725588184966,06/09/2024 02:03:04,1725588187755,-4,05/09/2024 22:03:07,183710,6,questionnaire-wcll,,39910404,0pq2afvq,11668279,,complete,fgwydk,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1519x864,,,,Overall Bot Questionnaire: Alex then Pat,1,B_2AlexInt_1PatExt,No,similar-alex-quantised,4
4,1725588184966,06/09/2024 02:03:04,1725588187755,-4,05/09/2024 22:03:07,183710,6,questionnaire-wcll,,39910404,0pq2afvq,11668279,,complete,fgwydk,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1519x864,,,,Overall Bot Questionnaire: Alex then Pat,1,B_2AlexInt_1PatExt,No,similar-pat,Strongly Disagree
5,1725588184966,06/09/2024 02:03:04,1725588187755,-4,05/09/2024 22:03:07,183710,6,questionnaire-wcll,,39910404,0pq2afvq,11668279,,complete,fgwydk,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1519x864,,,,Overall Bot Questionnaire: Alex then Pat,1,B_2AlexInt_1PatExt,No,similar-pat-quantised,1
6,1725588184966,06/09/2024 02:03:04,1725588187756,-4,05/09/2024 22:03:07,183710,6,questionnaire-wcll,,39910404,0pq2afvq,11668279,,complete,fgwydk,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1519x864,,,,Overall Bot Questionnaire: Alex then Pat,1,B_2AlexInt_1PatExt,No,enjoy-alex,Agree
7,1725588184966,06/09/2024 02:03:04,1725588187756,-4,05/09/2024 22:03:07,183710,6,questionnaire-wcll,,39910404,0pq2afvq,11668279,,complete,fgwydk,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1519x864,,,,Overall Bot Questionnaire: Alex then Pat,1,B_2AlexInt_1PatExt,No,enjoy-alex-quantised,4
8,1725588184966,06/09/2024 02:03:04,1725588187756,-4,05/09/2024 22:03:07,183710,6,questionnaire-wcll,,39910404,0pq2afvq,11668279,,complete,fgwydk,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1519x864,,,,Overall Bot Questionnaire: Alex then Pat,1,B_2AlexInt_1PatExt,No,enjoy-pat,Disagree
9,1725588184966,06/09/2024 02:03:04,1725588187756,-4,05/09/2024 22:03:07,183710,6,questionnaire-wcll,,39910404,0pq2afvq,11668279,,complete,fgwydk,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1519x864,,,,Overall Bot Questionnaire: Alex then Pat,1,B_2AlexInt_1PatExt,No,enjoy-pat-quantised,2
10,1725588184966,06/09/2024 02:03:04,1725588187756,-4,05/09/2024 22:03:07,183710,6,questionnaire-wcll,,39910404,0pq2afvq,11668279,,complete,fgwydk,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1519x864,,,,Overall Bot Questionnaire: Alex then Pat,1,B_2AlexInt_1PatExt,No,distant-alex,Disagree
11,1725588184966,06/09/2024 02:03:04,1725588187756,-4,05/09/2024 22:03:07,183710,6,questionnaire-wcll,,39910404,0pq2afvq,11668279,,complete,fgwydk,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1519x864,,,,Overall Bot Questionnaire: Alex then Pat,1,B_2AlexInt_1PatExt,No,distant-alex-quantised,2
12,1725588184966,06/09/2024 02:03:04,1725588187756,-4,05/09/2024 22:03:07,183710,6,questionnaire-wcll,,39910404,0pq2afvq,11668279,,complete,fgwydk,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1519x864,,,,Overall Bot Questionnaire: Alex then Pat,1,B_2AlexInt_1PatExt,No,distant-pat,Agree
13,1725588184966,06/09/2024 02:03:04,1725588187756,-4,05/09/2024 22:03:07,183710,6,questionnaire-wcll,,39910404,0pq2afvq,11668279,,complete,fgwydk,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1519x864,,,,Overall Bot Questionnaire: Alex then Pat,1,B_2AlexInt_1PatExt,No,distant-pat-quantised,4
14,1725588184966,06/09/2024 02:03:04,1725588187757,-4,05/09/2024 22:03:07,183710,6,questionnaire-wcll,,39910404,0pq2afvq,11668279,,complete,fgwydk,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1519x864,,,,Overall Bot Questionnaire: Alex then Pat,1,B_2AlexInt_1PatExt,No,understood-alex,Agree
15,1725588184966,06/09/2024 02:03:04,1725588187757,-4,05/09/2024 22:03:07,183710,6,questionnaire-wcll,,39910404,0pq2afvq,11668279,,complete,fgwydk,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1519x864,,,,Overall Bot Questionnaire: Alex then Pat,1,B_2AlexInt_1PatExt,No,understood-alex-quantised,4
16,1725588184966,06/09/2024 02:03:04,1725588187757,-4,05/09/2024 22:03:07,183710,6,questionnaire-wcll,,39910404,0pq2afvq,11668279,,complete,fgwydk,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1519x864,,,,Overall Bot Questionnaire: Alex then Pat,1,B_2AlexInt_1PatExt,No,understood-pat,Disagree
17,1725588184966,06/09/2024 02:03:04,1725588187757,-4,05/09/2024 22:03:07,183710,6,questionnaire-wcll,,39910404,0pq2afvq,11668279,,complete,fgwydk,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1519x864,,,,Overall Bot Questionnaire: Alex then Pat,1,B_2AlexInt_1PatExt,No,understood-pat-quantised,2
18,1725588184966,06/09/2024 02:03:04,1725588187757,-4,05/09/2024 22:03:07,183710,6,questionnaire-wcll,,39910404,0pq2afvq,11668279,,complete,fgwydk,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1519x864,,,,Overall Bot Questionnaire: Alex then Pat,1,B_2AlexInt_1PatExt,No,different-alex,Disagree
19,1725588184966,06/09/2024 02:03:04,1725588187757,-4,05/09/2024 22:03:07,183710,6,questionnaire-wcll,,39910404,0pq2afvq,11668279,,complete,fgwydk,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1519x864,,,,Overall Bot Questionnaire: Alex then Pat,1,B_2AlexInt_1PatExt,No,different-alex-quantised,2
20,1725588184966,06/09/2024 02:03:04,1725588187758,-4,05/09/2024 22:03:07,183710,6,questionnaire-wcll,,39910404,0pq2afvq,11668279,,complete,fgwydk,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1519x864,,,,Overall Bot Questionnaire: Alex then Pat,1,B_2AlexInt_1PatExt,No,different-pat,Strongly Agree
21,1725588184966,06/09/2024 02:03:04,1725588187758,-4,05/09/2024 22:03:07,183710,6,questionnaire-wcll,,39910404,0pq2afvq,11668279,,complete,fgwydk,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1519x864,,,,Overall Bot Questionnaire: Alex then Pat,1,B_2AlexInt_1PatExt,No,different-pat-quantised,5
22,1725588184966,06/09/2024 02:03:04,1725588187758,-4,05/09/2024 22:03:07,183710,6,questionnaire-wcll,,39910404,0pq2afvq,11668279,,complete,fgwydk,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1519x864,,,,Overall Bot Questionnaire: Alex then Pat,1,B_2AlexInt_1PatExt,No,chat-again-alex,Strongly Agree
23,1725588185142,06/09/2024 02:03:05,1725588187758,-4,05/09/2024 22:03:07,183710,6,questionnaire-wcll,,39910404,0pq2afvq,11668279,,complete,fgwydk,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1519x864,,,,Overall Bot Questionnaire: Alex then Pat,1,B_2AlexInt_1PatExt,No,chat-again-alex-quantised,5
24,1725588185142,06/09/2024 02:03:05,1725588187758,-4,05/09/2024 22:03:07,183710,6,questionnaire-wcll,,39910404,0pq2afvq,11668279,,complete,fgwydk,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1519x864,,,,Overall Bot Questionnaire: Alex then Pat,1,B_2AlexInt_1PatExt,No,chat-again-pat,Strongly Disagree
25,1725588185142,06/09/2024 02:03:05,1725588187758,-4,05/09/2024 22:03:07,183710,6,questionnaire-wcll,,39910404,0pq2afvq,11668279,,complete,fgwydk,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1519x864,,,,Overall Bot Questionnaire: Alex then Pat,1,B_2AlexInt_1PatExt,No,chat-again-pat-quantised,1
26,1725588185142,06/09/2024 02:03:05,1725588187759,-4,05/09/2024 22:03:07,183710,6,questionnaire-wcll,,39910404,0pq2afvq,11668279,,complete,fgwydk,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1519x864,,,,Overall Bot Questionnaire: Alex then Pat,1,B_2AlexInt_1PatExt,No,response-1-1,Alex
27,1725588185142,06/09/2024 02:03:05,1725588187759,-4,05/09/2024 22:03:07,183710,6,questionnaire-wcll,,39910404,0pq2afvq,11668279,,complete,fgwydk,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1519x864,,,,Overall Bot Questionnaire: Alex then Pat,1,B_2AlexInt_1PatExt,No,response-1-2,Pat
28,1725588185142,06/09/2024 02:03:05,1725588187759,-4,05/09/2024 22:03:07,183710,6,questionnaire-wcll,,39910404,0pq2afvq,11668279,,complete,fgwydk,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1519x864,,,,Overall Bot Questionnaire: Alex then Pat,1,B_2AlexInt_1PatExt,No,response-2,Alex knew how to keep the conversation going.
29,1725588185142,06/09/2024 02:03:05,1725588187759,-4,05/09/2024 22:03:07,183710,6,questionnaire-wcll,,39910404,0pq2afvq,11668279,,complete,fgwydk,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1519x864,,,,Overall Bot Questionnaire: Alex then Pat,1,B_2AlexInt_1PatExt,No,response-3,"Pat was too excited about everything, and wasn't great at keeping things moving"
30,1725588185142,06/09/2024 02:03:05,1725588187759,-4,05/09/2024 22:03:07,183710,6,questionnaire-wcll,,39910404,0pq2afvq,11668279,,complete,fgwydk,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1519x864,,,,Overall Bot Questionnaire: Alex then Pat,1,B_2AlexInt_1PatExt,No,END QUESTIONNAIRE,96108
1,1729604777525,22/10/2024 13:46:17,1729604775485,-5,22/10/2024 08:46:15,183710,6,questionnaire-wcll,,40828064,mlvuiq7u,11913392,,complete,vrrsja,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x991,,,,Overall Bot Questionnaire: Alex then Pat,1,B_2AlexInt_1PatExt,No,BEGIN QUESTIONNAIRE,
2,1729604857465,22/10/2024 13:47:37,1729604855456,-5,22/10/2024 08:47:35,183710,6,questionnaire-wcll,,40828064,mlvuiq7u,11913392,,complete,vrrsja,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x991,,,,Overall Bot Questionnaire: Alex then Pat,1,B_2AlexInt_1PatExt,No,similar-alex,Disagree
3,1729604857632,22/10/2024 13:47:37,1729604855457,-5,22/10/2024 08:47:35,183710,6,questionnaire-wcll,,40828064,mlvuiq7u,11913392,,complete,vrrsja,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x991,,,,Overall Bot Questionnaire: Alex then Pat,1,B_2AlexInt_1PatExt,No,similar-alex-quantised,2
4,1729604857632,22/10/2024 13:47:37,1729604855457,-5,22/10/2024 08:47:35,183710,6,questionnaire-wcll,,40828064,mlvuiq7u,11913392,,complete,vrrsja,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x991,,,,Overall Bot Questionnaire: Alex then Pat,1,B_2AlexInt_1PatExt,No,similar-pat,Agree
5,1729604857632,22/10/2024 13:47:37,1729604855457,-5,22/10/2024 08:47:35,183710,6,questionnaire-wcll,,40828064,mlvuiq7u,11913392,,complete,vrrsja,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x991,,,,Overall Bot Questionnaire: Alex then Pat,1,B_2AlexInt_1PatExt,No,similar-pat-quantised,4
6,1729604857632,22/10/2024 13:47:37,1729604855457,-5,22/10/2024 08:47:35,183710,6,questionnaire-wcll,,40828064,mlvuiq7u,11913392,,complete,vrrsja,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x991,,,,Overall Bot Questionnaire: Alex then Pat,1,B_2AlexInt_1PatExt,No,enjoy-alex,Agree
7,1729604857632,22/10/2024 13:47:37,1729604855457,-5,22/10/2024 08:47:35,183710,6,questionnaire-wcll,,40828064,mlvuiq7u,11913392,,complete,vrrsja,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x991,,,,Overall Bot Questionnaire: Alex then Pat,1,B_2AlexInt_1PatExt,No,enjoy-alex-quantised,4
8,1729604857632,22/10/2024 13:47:37,1729604855458,-5,22/10/2024 08:47:35,183710,6,questionnaire-wcll,,40828064,mlvuiq7u,11913392,,complete,vrrsja,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x991,,,,Overall Bot Questionnaire: Alex then Pat,1,B_2AlexInt_1PatExt,No,enjoy-pat,Strongly Agree
9,1729604857632,22/10/2024 13:47:37,1729604855458,-5,22/10/2024 08:47:35,183710,6,questionnaire-wcll,,40828064,mlvuiq7u,11913392,,complete,vrrsja,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x991,,,,Overall Bot Questionnaire: Alex then Pat,1,B_2AlexInt_1PatExt,No,enjoy-pat-quantised,5
10,1729604857632,22/10/2024 13:47:37,1729604855458,-5,22/10/2024 08:47:35,183710,6,questionnaire-wcll,,40828064,mlvuiq7u,11913392,,complete,vrrsja,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x991,,,,Overall Bot Questionnaire: Alex then Pat,1,B_2AlexInt_1PatExt,No,distant-alex,Agree
11,1729604857632,22/10/2024 13:47:37,1729604855458,-5,22/10/2024 08:47:35,183710,6,questionnaire-wcll,,40828064,mlvuiq7u,11913392,,complete,vrrsja,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x991,,,,Overall Bot Questionnaire: Alex then Pat,1,B_2AlexInt_1PatExt,No,distant-alex-quantised,4
