Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-czhu,Randomise questionnaire elements?,Question Key,Response
11,1733421235547,05/12/2024 17:53:55,1733421234486,-7,05/12/2024 10:53:54,183710,9,questionnaire-eupm,,41835472,BLIND,12219352,,complete,ndnbrh,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1856x913,,,,Overall Bot Questionnaire: Pat then Alex,1,B_1PatExt_2AlexInt,No,distant-pat-quantised,1
12,1733421235547,05/12/2024 17:53:55,1733421234486,-7,05/12/2024 10:53:54,183710,9,questionnaire-eupm,,41835472,BLIND,12219352,,complete,ndnbrh,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1856x913,,,,Overall Bot Questionnaire: Pat then Alex,1,B_1PatExt_2AlexInt,No,distant-alex,Disagree
13,1733421235547,05/12/2024 17:53:55,1733421234486,-7,05/12/2024 10:53:54,183710,9,questionnaire-eupm,,41835472,BLIND,12219352,,complete,ndnbrh,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1856x913,,,,Overall Bot Questionnaire: Pat then Alex,1,B_1PatExt_2AlexInt,No,distant-alex-quantised,2
14,1733421235547,05/12/2024 17:53:55,1733421234486,-7,05/12/2024 10:53:54,183710,9,questionnaire-eupm,,41835472,BLIND,12219352,,complete,ndnbrh,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1856x913,,,,Overall Bot Questionnaire: Pat then Alex,1,B_1PatExt_2AlexInt,No,understood-pat,Strongly Agree
15,1733421235547,05/12/2024 17:53:55,1733421234486,-7,05/12/2024 10:53:54,183710,9,questionnaire-eupm,,41835472,BLIND,12219352,,complete,ndnbrh,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1856x913,,,,Overall Bot Questionnaire: Pat then Alex,1,B_1PatExt_2AlexInt,No,understood-pat-quantised,5
16,1733421235547,05/12/2024 17:53:55,1733421234487,-7,05/12/2024 10:53:54,183710,9,questionnaire-eupm,,41835472,BLIND,12219352,,complete,ndnbrh,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1856x913,,,,Overall Bot Questionnaire: Pat then Alex,1,B_1PatExt_2AlexInt,No,understood-alex,Strongly Agree
17,1733421235547,05/12/2024 17:53:55,1733421234487,-7,05/12/2024 10:53:54,183710,9,questionnaire-eupm,,41835472,BLIND,12219352,,complete,ndnbrh,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1856x913,,,,Overall Bot Questionnaire: Pat then Alex,1,B_1PatExt_2AlexInt,No,understood-alex-quantised,5
18,1733421235547,05/12/2024 17:53:55,1733421234487,-7,05/12/2024 10:53:54,183710,9,questionnaire-eupm,,41835472,BLIND,12219352,,complete,ndnbrh,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1856x913,,,,Overall Bot Questionnaire: Pat then Alex,1,B_1PatExt_2AlexInt,No,different-pat,Strongly Disagree
19,1733421235547,05/12/2024 17:53:55,1733421234487,-7,05/12/2024 10:53:54,183710,9,questionnaire-eupm,,41835472,BLIND,12219352,,complete,ndnbrh,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1856x913,,,,Overall Bot Questionnaire: Pat then Alex,1,B_1PatExt_2AlexInt,No,different-pat-quantised,1
20,1733421235547,05/12/2024 17:53:55,1733421234487,-7,05/12/2024 10:53:54,183710,9,questionnaire-eupm,,41835472,BLIND,12219352,,complete,ndnbrh,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1856x913,,,,Overall Bot Questionnaire: Pat then Alex,1,B_1PatExt_2AlexInt,No,different-alex,Disagree
21,1733421235547,05/12/2024 17:53:55,1733421234488,-7,05/12/2024 10:53:54,183710,9,questionnaire-eupm,,41835472,BLIND,12219352,,complete,ndnbrh,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1856x913,,,,Overall Bot Questionnaire: Pat then Alex,1,B_1PatExt_2AlexInt,No,different-alex-quantised,2
22,1733421235547,05/12/2024 17:53:55,1733421234488,-7,05/12/2024 10:53:54,183710,9,questionnaire-eupm,,41835472,BLIND,12219352,,complete,ndnbrh,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1856x913,,,,Overall Bot Questionnaire: Pat then Alex,1,B_1PatExt_2AlexInt,No,chat-again-pat,Strongly Agree
23,1733421235746,05/12/2024 17:53:55,1733421234488,-7,05/12/2024 10:53:54,183710,9,questionnaire-eupm,,41835472,BLIND,12219352,,complete,ndnbrh,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1856x913,,,,Overall Bot Questionnaire: Pat then Alex,1,B_1PatExt_2AlexInt,No,chat-again-pat-quantised,5
24,1733421235746,05/12/2024 17:53:55,1733421234488,-7,05/12/2024 10:53:54,183710,9,questionnaire-eupm,,41835472,BLIND,12219352,,complete,ndnbrh,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1856x913,,,,Overall Bot Questionnaire: Pat then Alex,1,B_1PatExt_2AlexInt,No,chat-again-alex,Strongly Agree
25,1733421235746,05/12/2024 17:53:55,1733421234489,-7,05/12/2024 10:53:54,183710,9,questionnaire-eupm,,41835472,BLIND,12219352,,complete,ndnbrh,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1856x913,,,,Overall Bot Questionnaire: Pat then Alex,1,B_1PatExt_2AlexInt,No,chat-again-alex-quantised,5
26,1733421235746,05/12/2024 17:53:55,1733421234489,-7,05/12/2024 10:53:54,183710,9,questionnaire-eupm,,41835472,BLIND,12219352,,complete,ndnbrh,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1856x913,,,,Overall Bot Questionnaire: Pat then Alex,1,B_1PatExt_2AlexInt,No,response-1-1,Pat
27,1733421235746,05/12/2024 17:53:55,1733421234489,-7,05/12/2024 10:53:54,183710,9,questionnaire-eupm,,41835472,BLIND,12219352,,complete,ndnbrh,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1856x913,,,,Overall Bot Questionnaire: Pat then Alex,1,B_1PatExt_2AlexInt,No,response-1-2,Alex
28,1733421235746,05/12/2024 17:53:55,1733421234489,-7,05/12/2024 10:53:54,183710,9,questionnaire-eupm,,41835472,BLIND,12219352,,complete,ndnbrh,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1856x913,,,,Overall Bot Questionnaire: Pat then Alex,1,B_1PatExt_2AlexInt,No,response-2,Pat seems warmer and more human.
29,1733421235746,05/12/2024 17:53:55,1733421234490,-7,05/12/2024 10:53:54,183710,9,questionnaire-eupm,,41835472,BLIND,12219352,,complete,ndnbrh,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1856x913,,,,Overall Bot Questionnaire: Pat then Alex,1,B_1PatExt_2AlexInt,No,response-3,"Alex is great too, but feels less warm ."
30,1733421235746,05/12/2024 17:53:55,1733421234490,-7,05/12/2024 10:53:54,183710,9,questionnaire-eupm,,41835472,BLIND,12219352,,complete,ndnbrh,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1856x913,,,,Overall Bot Questionnaire: Pat then Alex,1,B_1PatExt_2AlexInt,No,END QUESTIONNAIRE,74056
1,1733427314851,05/12/2024 19:35:14,1733427305019,-5,05/12/2024 14:35:05,183710,9,questionnaire-eupm,,41838474,BLIND,12219667,,complete,fpdwgo,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1920x969,,,,Overall Bot Questionnaire: Pat then Alex,1,B_1PatExt_2AlexInt,No,BEGIN QUESTIONNAIRE,
2,1733427371986,05/12/2024 19:36:11,1733427362148,-5,05/12/2024 14:36:02,183710,9,questionnaire-eupm,,41838474,BLIND,12219667,,complete,fpdwgo,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x969,,,,Overall Bot Questionnaire: Pat then Alex,1,B_1PatExt_2AlexInt,No,similar-pat,Neutral
3,1733427372138,05/12/2024 19:36:12,1733427362150,-5,05/12/2024 14:36:02,183710,9,questionnaire-eupm,,41838474,BLIND,12219667,,complete,fpdwgo,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x969,,,,Overall Bot Questionnaire: Pat then Alex,1,B_1PatExt_2AlexInt,No,similar-pat-quantised,3
4,1733427372138,05/12/2024 19:36:12,1733427362151,-5,05/12/2024 14:36:02,183710,9,questionnaire-eupm,,41838474,BLIND,12219667,,complete,fpdwgo,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x969,,,,Overall Bot Questionnaire: Pat then Alex,1,B_1PatExt_2AlexInt,No,similar-alex,Agree
5,1733427372138,05/12/2024 19:36:12,1733427362151,-5,05/12/2024 14:36:02,183710,9,questionnaire-eupm,,41838474,BLIND,12219667,,complete,fpdwgo,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x969,,,,Overall Bot Questionnaire: Pat then Alex,1,B_1PatExt_2AlexInt,No,similar-alex-quantised,4
6,1733427372138,05/12/2024 19:36:12,1733427362151,-5,05/12/2024 14:36:02,183710,9,questionnaire-eupm,,41838474,BLIND,12219667,,complete,fpdwgo,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x969,,,,Overall Bot Questionnaire: Pat then Alex,1,B_1PatExt_2AlexInt,No,enjoy-pat,Disagree
7,1733427372138,05/12/2024 19:36:12,1733427362151,-5,05/12/2024 14:36:02,183710,9,questionnaire-eupm,,41838474,BLIND,12219667,,complete,fpdwgo,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x969,,,,Overall Bot Questionnaire: Pat then Alex,1,B_1PatExt_2AlexInt,No,enjoy-pat-quantised,2
8,1733427372138,05/12/2024 19:36:12,1733427362151,-5,05/12/2024 14:36:02,183710,9,questionnaire-eupm,,41838474,BLIND,12219667,,complete,fpdwgo,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x969,,,,Overall Bot Questionnaire: Pat then Alex,1,B_1PatExt_2AlexInt,No,enjoy-alex,Strongly Agree
9,1733427372138,05/12/2024 19:36:12,1733427362152,-5,05/12/2024 14:36:02,183710,9,questionnaire-eupm,,41838474,BLIND,12219667,,complete,fpdwgo,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x969,,,,Overall Bot Questionnaire: Pat then Alex,1,B_1PatExt_2AlexInt,No,enjoy-alex-quantised,5
10,1733427372138,05/12/2024 19:36:12,1733427362152,-5,05/12/2024 14:36:02,183710,9,questionnaire-eupm,,41838474,BLIND,12219667,,complete,fpdwgo,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x969,,,,Overall Bot Questionnaire: Pat then Alex,1,B_1PatExt_2AlexInt,No,distant-pat,Agree
11,1733427372138,05/12/2024 19:36:12,1733427362152,-5,05/12/2024 14:36:02,183710,9,questionnaire-eupm,,41838474,BLIND,12219667,,complete,fpdwgo,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x969,,,,Overall Bot Questionnaire: Pat then Alex,1,B_1PatExt_2AlexInt,No,distant-pat-quantised,4
12,1733427372138,05/12/2024 19:36:12,1733427362152,-5,05/12/2024 14:36:02,183710,9,questionnaire-eupm,,41838474,BLIND,12219667,,complete,fpdwgo,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x969,,,,Overall Bot Questionnaire: Pat then Alex,1,B_1PatExt_2AlexInt,No,distant-alex,Disagree
13,1733427372138,05/12/2024 19:36:12,1733427362153,-5,05/12/2024 14:36:02,183710,9,questionnaire-eupm,,41838474,BLIND,12219667,,complete,fpdwgo,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x969,,,,Overall Bot Questionnaire: Pat then Alex,1,B_1PatExt_2AlexInt,No,distant-alex-quantised,2
14,1733427372138,05/12/2024 19:36:12,1733427362153,-5,05/12/2024 14:36:02,183710,9,questionnaire-eupm,,41838474,BLIND,12219667,,complete,fpdwgo,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x969,,,,Overall Bot Questionnaire: Pat then Alex,1,B_1PatExt_2AlexInt,No,understood-pat,Disagree
15,1733427372138,05/12/2024 19:36:12,1733427362153,-5,05/12/2024 14:36:02,183710,9,questionnaire-eupm,,41838474,BLIND,12219667,,complete,fpdwgo,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x969,,,,Overall Bot Questionnaire: Pat then Alex,1,B_1PatExt_2AlexInt,No,understood-pat-quantised,2
16,1733427372138,05/12/2024 19:36:12,1733427362153,-5,05/12/2024 14:36:02,183710,9,questionnaire-eupm,,41838474,BLIND,12219667,,complete,fpdwgo,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x969,,,,Overall Bot Questionnaire: Pat then Alex,1,B_1PatExt_2AlexInt,No,understood-alex,Strongly Agree
17,1733427372138,05/12/2024 19:36:12,1733427362154,-5,05/12/2024 14:36:02,183710,9,questionnaire-eupm,,41838474,BLIND,12219667,,complete,fpdwgo,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x969,,,,Overall Bot Questionnaire: Pat then Alex,1,B_1PatExt_2AlexInt,No,understood-alex-quantised,5
18,1733427372138,05/12/2024 19:36:12,1733427362154,-5,05/12/2024 14:36:02,183710,9,questionnaire-eupm,,41838474,BLIND,12219667,,complete,fpdwgo,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x969,,,,Overall Bot Questionnaire: Pat then Alex,1,B_1PatExt_2AlexInt,No,different-pat,Agree
19,1733427372138,05/12/2024 19:36:12,1733427362154,-5,05/12/2024 14:36:02,183710,9,questionnaire-eupm,,41838474,BLIND,12219667,,complete,fpdwgo,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x969,,,,Overall Bot Questionnaire: Pat then Alex,1,B_1PatExt_2AlexInt,No,different-pat-quantised,4
20,1733427372138,05/12/2024 19:36:12,1733427362154,-5,05/12/2024 14:36:02,183710,9,questionnaire-eupm,,41838474,BLIND,12219667,,complete,fpdwgo,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x969,,,,Overall Bot Questionnaire: Pat then Alex,1,B_1PatExt_2AlexInt,No,different-alex,Disagree
21,1733427372138,05/12/2024 19:36:12,1733427362155,-5,05/12/2024 14:36:02,183710,9,questionnaire-eupm,,41838474,BLIND,12219667,,complete,fpdwgo,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x969,,,,Overall Bot Questionnaire: Pat then Alex,1,B_1PatExt_2AlexInt,No,different-alex-quantised,2
22,1733427372138,05/12/2024 19:36:12,1733427362155,-5,05/12/2024 14:36:02,183710,9,questionnaire-eupm,,41838474,BLIND,12219667,,complete,fpdwgo,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x969,,,,Overall Bot Questionnaire: Pat then Alex,1,B_1PatExt_2AlexInt,No,chat-again-pat,Disagree
23,1733427372295,05/12/2024 19:36:12,1733427362155,-5,05/12/2024 14:36:02,183710,9,questionnaire-eupm,,41838474,BLIND,12219667,,complete,fpdwgo,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x969,,,,Overall Bot Questionnaire: Pat then Alex,1,B_1PatExt_2AlexInt,No,chat-again-pat-quantised,2
24,1733427372295,05/12/2024 19:36:12,1733427362157,-5,05/12/2024 14:36:02,183710,9,questionnaire-eupm,,41838474,BLIND,12219667,,complete,fpdwgo,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x969,,,,Overall Bot Questionnaire: Pat then Alex,1,B_1PatExt_2AlexInt,No,chat-again-alex,Agree
25,1733427372295,05/12/2024 19:36:12,1733427362157,-5,05/12/2024 14:36:02,183710,9,questionnaire-eupm,,41838474,BLIND,12219667,,complete,fpdwgo,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x969,,,,Overall Bot Questionnaire: Pat then Alex,1,B_1PatExt_2AlexInt,No,chat-again-alex-quantised,4
26,1733427372295,05/12/2024 19:36:12,1733427362157,-5,05/12/2024 14:36:02,183710,9,questionnaire-eupm,,41838474,BLIND,12219667,,complete,fpdwgo,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x969,,,,Overall Bot Questionnaire: Pat then Alex,1,B_1PatExt_2AlexInt,No,response-1-1,Alex
27,1733427372295,05/12/2024 19:36:12,1733427362157,-5,05/12/2024 14:36:02,183710,9,questionnaire-eupm,,41838474,BLIND,12219667,,complete,fpdwgo,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x969,,,,Overall Bot Questionnaire: Pat then Alex,1,B_1PatExt_2AlexInt,No,response-1-2,Pat
28,1733427372295,05/12/2024 19:36:12,1733427362158,-5,05/12/2024 14:36:02,183710,9,questionnaire-eupm,,41838474,BLIND,12219667,,complete,fpdwgo,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x969,,,,Overall Bot Questionnaire: Pat then Alex,1,B_1PatExt_2AlexInt,No,response-2,I liked Alex because our conversation was about a tpic that im interested in. 
29,1733427372295,05/12/2024 19:36:12,1733427362158,-5,05/12/2024 14:36:02,183710,9,questionnaire-eupm,,41838474,BLIND,12219667,,complete,fpdwgo,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x969,,,,Overall Bot Questionnaire: Pat then Alex,1,B_1PatExt_2AlexInt,No,response-3,I found Pat's conversation to be too forced and boring. 
30,1733427372295,05/12/2024 19:36:12,1733427362158,-5,05/12/2024 14:36:02,183710,9,questionnaire-eupm,,41838474,BLIND,12219667,,complete,fpdwgo,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x969,,,,Overall Bot Questionnaire: Pat then Alex,1,B_1PatExt_2AlexInt,No,END QUESTIONNAIRE,57139
END OF FILE
